"logco20","loggdppc0","laglogpm0","factor(IDYEARS)2025","factor(IDYEARS)2030","factor(IDYEARS)2035","factor(IDYEARS)2040","factor(IDYEARS)2045","factor(IDYEARS)2050","factor(IDYEARS)2055","factor(IDYEARS)2060","year0:factor(REGION_4LETTER)ALBA","year0:factor(REGION_4LETTER)ARGE","year0:factor(REGION_4LETTER)ARME","year0:factor(REGION_4LETTER)AUST","year0:factor(REGION_4LETTER)AZER","year0:factor(REGION_4LETTER)BANG","year0:factor(REGION_4LETTER)BELA","year0:factor(REGION_4LETTER)BELG","year0:factor(REGION_4LETTER)BHUT","year0:factor(REGION_4LETTER)BOHE","year0:factor(REGION_4LETTER)BOLV","year0:factor(REGION_4LETTER)BRAZ","year0:factor(REGION_4LETTER)BRUN","year0:factor(REGION_4LETTER)BULG","year0:factor(REGION_4LETTER)CAMB","year0:factor(REGION_4LETTER)CANA","year0:factor(REGION_4LETTER)CARB","year0:factor(REGION_4LETTER)CEAM","year0:factor(REGION_4LETTER)CHIL","year0:factor(REGION_4LETTER)CHIN","year0:factor(REGION_4LETTER)COLO","year0:factor(REGION_4LETTER)CROA","year0:factor(REGION_4LETTER)CYPR","year0:factor(REGION_4LETTER)CZRE","year0:factor(REGION_4LETTER)DENM","year0:factor(REGION_4LETTER)EAFR","year0:factor(REGION_4LETTER)ECUA","year0:factor(REGION_4LETTER)EGYP","year0:factor(REGION_4LETTER)ESTO","year0:factor(REGION_4LETTER)FINL","year0:factor(REGION_4LETTER)FRAN","year0:factor(REGION_4LETTER)GEOR","year0:factor(REGION_4LETTER)GERM","year0:factor(REGION_4LETTER)GREE","year0:factor(REGION_4LETTER)HUNG","year0:factor(REGION_4LETTER)ICEL","year0:factor(REGION_4LETTER)INDI","year0:factor(REGION_4LETTER)INDO","year0:factor(REGION_4LETTER)IRAN","year0:factor(REGION_4LETTER)IREL","year0:factor(REGION_4LETTER)ISRA","year0:factor(REGION_4LETTER)ITAL","year0:factor(REGION_4LETTER)JAPA","year0:factor(REGION_4LETTER)KAZA","year0:factor(REGION_4LETTER)KENY","year0:factor(REGION_4LETTER)KORS","year0:factor(REGION_4LETTER)KYRG","year0:factor(REGION_4LETTER)LAOS","year0:factor(REGION_4LETTER)LATV","year0:factor(REGION_4LETTER)LITH","year0:factor(REGION_4LETTER)LUXE","year0:factor(REGION_4LETTER)MACE","year0:factor(REGION_4LETTER)MALA","year0:factor(REGION_4LETTER)MEXI","year0:factor(REGION_4LETTER)MIDE","year0:factor(REGION_4LETTER)MOLD","year0:factor(REGION_4LETTER)MONG","year0:factor(REGION_4LETTER)MONT","year0:factor(REGION_4LETTER)MYAN","year0:factor(REGION_4LETTER)NAFR","year0:factor(REGION_4LETTER)NEPA","year0:factor(REGION_4LETTER)NETH","year0:factor(REGION_4LETTER)NIGE","year0:factor(REGION_4LETTER)NORW","year0:factor(REGION_4LETTER)PAKI","year0:factor(REGION_4LETTER)PARA","year0:factor(REGION_4LETTER)PERU","year0:factor(REGION_4LETTER)PHIL","year0:factor(REGION_4LETTER)POLA","year0:factor(REGION_4LETTER)PORT","year0:factor(REGION_4LETTER)ROMA","year0:factor(REGION_4LETTER)RSAF","year0:factor(REGION_4LETTER)RUSS","year0:factor(REGION_4LETTER)SAAR","year0:factor(REGION_4LETTER)SAFR","year0:factor(REGION_4LETTER)SERB","year0:factor(REGION_4LETTER)SING","year0:factor(REGION_4LETTER)SKRE","year0:factor(REGION_4LETTER)SLOV","year0:factor(REGION_4LETTER)SPAI","year0:factor(REGION_4LETTER)SRIL","year0:factor(REGION_4LETTER)SWED","year0:factor(REGION_4LETTER)SWIT","year0:factor(REGION_4LETTER)TAJI","year0:factor(REGION_4LETTER)TANZ","year0:factor(REGION_4LETTER)THAI","year0:factor(REGION_4LETTER)TKME","year0:factor(REGION_4LETTER)TURK","year0:factor(REGION_4LETTER)UKRA","year0:factor(REGION_4LETTER)UNKI","year0:factor(REGION_4LETTER)URUG","year0:factor(REGION_4LETTER)USAM","year0:factor(REGION_4LETTER)UZBE","year0:factor(REGION_4LETTER)VIET"
0.0461059097902919,-0.802696766779279,1.05412544691879,0.00351355542781025,0.0778120221998054,0.217746404985325,0.40102381493762,0.55537337937757,0.728971050487923,0.877149309935848,1.08152303286433,0.00405198034236588,-0.0103042554690077,-0.0110571019240139,-0.0260651207949549,-0.0205259667306421,-0.00336400706666481,-0.0164881773273627,-0.0205285787306524,0.00766834349648893,-0.0469223273794973,-0.0222189454016706,-0.00613465014777919,-0.0180762360273275,-0.0111503460269333,0.0066205894156652,-0.0179254528000145,-0.00488312113358312,-0.0178890681078157,-0.0133780338862841,-0.0166325546606838,-0.0184791937620755,-0.0161000040151624,-0.0226294860154624,-0.022408111323965,-0.0138331758337888,0.00147492630154437,-0.0194684948415893,0.007491883247798,-0.0171220081485367,-0.0338119605497681,-0.0264872957033809,0.00297889288393057,-0.0310272348332739,-0.0329845924084831,-0.00915810017266731,-0.0163525202164738,-0.000523666376655823,-0.0189679418784717,-0.0135374121472288,-0.017940621132067,-0.0328468389665636,-0.0240778092635777,-0.035842214208319,-0.035793179802722,-0.0042550232165702,-0.00691540203142355,-0.0104882248980476,-0.0121723700588001,-0.0109281420470856,0.00392704082043069,-0.023886321457197,-0.0177377181938367,-0.0230853448133553,-0.0181488735526204,-0.0129654338146582,-0.0128185048649568,-0.0148379365207927,-0.0616723141429093,-0.00524868558010465,-0.0147444262620777,0.00231633425998333,-0.0177355228878222,0.00943641031900968,-0.0241849252434132,0.00139665477667687,-0.0244493327462056,-0.0133566118237517,-0.0263541809317177,-0.0130058025044223,-0.0246579912378741,-0.00939624981134531,-0.00781284876686976,-0.0191715536386146,-0.0104979076491149,-0.0465408113765702,-0.011751986657463,-0.0168654408072586,-0.0122210216184992,-0.0313870923909014,-0.0201770384548274,4.7452686393712e-05,-0.00519374383724999,-0.0246975946193283,-0.0242981899885628,-0.00695122991752989,-0.026160190514949,-0.0395678275127654,-0.0294112207429577,-0.0156647057853211,-0.0179402627798294,-0.0208633924354414,-0.0242390034850777,-0.00577823787735631,0.00254200692755637
0.0415604459066807,-0.808096165997026,1.07490528729364,0.0186698586249016,0.0828083324652814,0.253066277928632,0.397281058250088,0.575128673688485,0.746833342616729,0.916638548579237,1.14086698824778,0.00264242698269912,-0.0131116642339108,-0.0125071267087621,-0.0299633496352949,-0.0199888716614047,-0.00639260242406309,-0.0201001454012488,-0.0218966032906089,0.00531704626064217,-0.0452245721829984,-0.0239490656310108,-0.00812934297494068,-0.0262816261180431,-0.0113864899666158,0.00143831210674604,-0.0125864903901535,-0.0054875727440979,-0.020466190181983,-0.010643341522336,-0.0185872374695,-0.0133157685647518,-0.0154954277715377,-0.0183368983590923,-0.0216160665893534,-0.0100812183117136,-0.0014485066125778,-0.0181998543873082,5.8631868341355e-05,-0.0143422882818758,-0.0295811356841806,-0.0316490453952611,0.00165708403884722,-0.0320851184450525,-0.0374764236202081,-0.00311875315165475,-0.0110804009384176,-0.00143631203769492,-0.02111577339496,-0.0160540262056864,-0.0200536800321178,-0.0351742513958668,-0.0256540363606176,-0.0343726147964856,-0.039209232703216,-0.00663557513023193,-0.00418692091352469,-0.0123087251603968,-0.0126741175970015,-0.00989017228167025,0.00250324935543241,-0.0305788389248542,-0.018354691198985,-0.0271227557000883,-0.0159444461236983,-0.0185926014006451,-0.010402571855226,-0.0173322392955115,-0.0585021193540452,-0.0105338140489773,-0.0172633383008852,0.00159972559428436,-0.0147181645233197,0.00652996539713959,-0.0286880016628455,0.000108862742790466,-0.0245284529932441,-0.0181688287024696,-0.0279510351736274,-0.0124364984710592,-0.0249593096959015,-0.0075005411053465,-0.00959006859941424,-0.0243746016955265,-0.0121349464416326,-0.0417334482642415,-0.0124877214167574,-0.0183700469274103,-0.0143986103643413,-0.0292709680637679,-0.019206405020072,-0.00141350403599715,-0.0153418014394652,-0.024438980403585,-0.0223179952435811,-0.00374323714296165,-0.02362981702175,-0.0404531522550377,-0.0291846444081443,-0.013025196191216,-0.0228626149723656,-0.022677305694722,-0.0251842636572487,-0.0084498540808166,0.00469849067336434
0.0483187341630637,-0.922619416284618,1.0922662825341,0.00129654954388382,0.110062729848789,0.294692522352996,0.474673874018598,0.666593860468763,0.867951949232093,1.06127303430347,1.26716489893704,-1.30801067421173e-05,-0.0187190950796085,-0.0094511902596747,-0.0280913822162625,-0.0234873549969611,-0.00283548919469755,-0.0230124190168604,-0.0239735142314889,0.00628748605109717,-0.0467276891201483,-0.0268130521541786,-0.0110195795318817,-0.0259305263154559,-0.00983033158760458,0.00374746235984457,-0.0148416673873649,-0.00841267684821755,-0.0244014330786496,-0.0183961329302688,-0.0217377327977555,-0.0191330310994872,-0.0164755865899271,-0.0251838863562644,-0.0226539853620112,-0.0166593957210446,-0.00298833316562329,-0.0207327051993692,0.00266941410468048,-0.0190390835665245,-0.038333284304691,-0.0308747654266874,0.00689560682273474,-0.0280402445694839,-0.0367983167217553,-0.00667206655787823,-0.0190258951757304,-0.000997318073688181,-0.023630750641539,-0.0185318930538961,-0.0249272256239195,-0.0416643824746738,-0.0273310061382902,-0.0369445257250039,-0.0412810300051032,-0.00579466723523495,-0.00545997121274571,-0.0124377545110268,-0.0113967450704668,-0.0105993996415576,-0.00190014858754723,-0.0339149023818162,-0.0182291932042773,-0.0282915303035799,-0.0235035548663848,-0.0195558453813638,-0.0139432635575521,-0.017646435351882,-0.0643973940230085,-0.0139828730526509,-0.0170708822322715,0.00261572917446696,-0.0161618426211795,0.0036087730951391,-0.0333217741355238,-0.00243307794777085,-0.0264148341815991,-0.0157602513383285,-0.0281307143521734,-0.0147445112603536,-0.028646486318362,-0.0100724623282835,-0.00822081288811282,-0.025620798446614,-0.0169800751882854,-0.044456067678306,-0.0146977269733921,-0.0203785187978964,-0.0160043912488979,-0.0312692043012589,-0.023433863619551,-0.000726504637154363,-0.0172662712682368,-0.0260457698344995,-0.0255764291503131,-0.00537708343476527,-0.0296854047858943,-0.0441523015118609,-0.0276213993695492,-0.0164752319354569,-0.0240323547052309,-0.0244038595219304,-0.0316369103792305,-0.0102331031643517,0.0021658258332314
0.0496452157157217,-0.656507544004308,1.11267673748199,-0.000795347508859266,0.0773953535069224,0.235015734201486,0.376104789838765,0.536888453962671,0.703866297486016,0.891040921098554,1.08567035714404,-0.000911280254643828,-0.0137464923397653,-0.0162553875649118,-0.0231913370455486,-0.0178154372714249,-0.00631585417408803,-0.0242525500828055,-0.02053434872838,0.00247819780459412,-0.0469911835255742,-0.0272704625355139,-0.0104087959048663,-0.0209903490367133,-0.00835321264298817,-0.00231497114689369,-0.016904423217543,-0.0123606864163582,-0.0289953043946964,-0.0167522861531548,-0.0193697355115271,-0.0200791822247154,-0.0154733064151476,-0.0202618071446741,-0.0225680217418761,-0.0124787912719132,-0.00329579326624115,-0.0262541244325935,0.000319509336617925,-0.0209727686959917,-0.0328082063164289,-0.0265353064953293,0.000470575840954366,-0.026300321720406,-0.033633160913126,-0.00514700257416585,-0.0198227556108065,-0.00445208356357447,-0.021156943608584,-0.0148096964436,-0.0209449590554356,-0.0390975679062766,-0.0238812274921304,-0.0354250896007009,-0.0342461219072596,-0.00606193286209254,-0.00727382453279859,-0.0124442130695247,-0.01713957824664,-0.00711273864033416,0.00443863388187149,-0.0250766212337876,-0.0175571996713404,-0.0255091680825764,-0.0209551632194931,-0.0182953796768563,-0.0175458387050279,-0.0188848746324477,-0.0580850174787814,-0.0110383975004825,-0.0173092567174058,-0.00393689213113545,-0.0144107228941691,0.00450288961914453,-0.0266530845532914,-0.00258230025831821,-0.0285337426374039,-0.0153589540223488,-0.0309365711706817,-0.0148945806685863,-0.0254379955285153,-0.0105679033577973,-0.00932127765399844,-0.0229669535020158,-0.00875076590250625,-0.0429733486121348,-0.014384226241432,-0.0151267638675494,-0.016694781176647,-0.0306947311503251,-0.0254222994729149,-0.00706075490579567,-0.00978858768428887,-0.0259681130132771,-0.0284112787888044,-0.0104107955344572,-0.0295570747467837,-0.0396797222622358,-0.0275307369265728,-0.0158393138336754,-0.0206737540675952,-0.0217589601406986,-0.0262836106685774,-0.0123943773461116,-0.00157554525018992
0.0537781567391834,-0.762243596141544,1.14570039014275,-0.00776020305544937,0.0966809575471735,0.242720950148387,0.420399754294035,0.634702666788228,0.793139629164368,0.991718218400264,1.18037943516862,-0.000530019584419917,-0.0181680696701043,-0.0162621683067335,-0.0279235031589991,-0.0187887208561287,-0.0016927165192486,-0.0228885026438861,-0.0233008868321324,0.00421826105062132,-0.0429723217612527,-0.0253099660273583,-0.0121918024182757,-0.0279289800420687,-0.016071267713622,3.12165217531192e-05,-0.0189738448801617,-0.00857506106576918,-0.0243297603661521,-0.0159277224066818,-0.0215641194810734,-0.0170764531624662,-0.0155576044841146,-0.0219720969793368,-0.0209829420323076,-0.0117655622843694,-0.00519447284916788,-0.0249586754196647,0.002896403970403,-0.0180924878793521,-0.0375200108959925,-0.027774895245663,-0.000294024325412601,-0.0248599797432218,-0.0350543042785112,-0.00528023504194888,-0.0169774208753183,-0.00499919393283222,-0.0226407287363879,-0.0177554221139184,-0.0236797943531029,-0.0386706268246437,-0.027118687118135,-0.0382119898711245,-0.036144079591231,-0.00663220811703487,-0.00805596898299995,-0.0144262994907837,-0.0137269584865932,-0.0128699469981585,-0.000105267943853836,-0.0277451085363803,-0.0199354375060003,-0.0263227187580542,-0.0225581465545218,-0.0214390252299156,-0.0114954482932364,-0.0230226631040491,-0.0613173439108568,-0.0086922380161125,-0.0211924301278601,-0.00320493863048254,-0.0172949087066533,-0.00197684761875298,-0.0305020240740916,-0.00406883265805013,-0.0282271247018095,-0.0191217631114333,-0.0323283597165042,-0.0127019391978667,-0.0295879535686742,-0.00650843347417481,-0.0110506141402803,-0.0266254741218398,-0.0160453776350961,-0.0475797259826644,-0.0165823985545344,-0.0174103679144149,-0.014382311114176,-0.0269509299159194,-0.0223528509332707,-0.00719477158438332,-0.0125755646542466,-0.0246352973235203,-0.0264997276720217,-0.0132799500439441,-0.0284578002071766,-0.0416740250280587,-0.0325256286161962,-0.0140213729358387,-0.0202306466806905,-0.0212427356976118,-0.0264268157880256,-0.0107290128555087,0.0013458751327788
0.0487221048192311,-0.824264593468179,1.07732776226808,-0.0026707327363934,0.100256631539571,0.279178602991159,0.427852380343068,0.617623731425662,0.804607470832119,1.01098939551464,1.21971458754936,0.000257187107292848,-0.0136927333705596,-0.0181141594713218,-0.0282432875170425,-0.0207756680567909,-0.00268582764956294,-0.0238660064219435,-0.0260813077323601,0.00384017381280815,-0.0486703875203683,-0.0243596031465698,-0.0116738173156331,-0.0232734384622472,-0.010958065227839,0.00466783392326853,-0.0192502246390174,-0.0111067019909373,-0.024700177244766,-0.0152549792690818,-0.021478377881489,-0.0201223185439105,-0.0165250131011782,-0.0229659775031387,-0.021197356127245,-0.0174258635973555,-0.00513822521192082,-0.0250781804928752,0.00193240158208701,-0.0192166005929085,-0.0348598763695861,-0.0310851662764298,-0.00174569368941502,-0.0295489103255809,-0.0355122123305213,-0.00642018008082947,-0.0196508663196594,-0.00336089848466489,-0.020001910663019,-0.018861799459009,-0.0286046043290647,-0.0389605010040979,-0.0278473758334741,-0.0386333273484408,-0.0413415673369763,-0.00612503805874819,-0.00421691409641858,-0.0154004781011782,-0.0173217351665775,-0.00991727776797897,0.00243399221271318,-0.025718867165582,-0.0225048549988947,-0.0277369356865113,-0.0232859030847554,-0.0148497807572663,-0.0128309496959111,-0.0206622914304742,-0.0609746417715971,-0.0114747926648637,-0.0172613173539112,-0.000756080796043892,-0.018774035553239,0.00245245402034226,-0.0323661200662156,-0.00103349185683801,-0.0227666646927782,-0.0191074934551519,-0.0298857877974589,-0.014673549773032,-0.0303485462855061,-0.0129852989752393,-0.0108836089647135,-0.0278929804065411,-0.0138094867462037,-0.0471324668762571,-0.017469661077572,-0.0203063811881604,-0.0142649600745547,-0.0329849606783737,-0.0252914367468123,-0.00260883184434177,-0.0182279745007626,-0.0236766837773415,-0.0269538308945991,-0.00839998756378671,-0.0284075818659866,-0.0469828443245938,-0.0328157058465439,-0.0147339570704663,-0.0256705206559911,-0.0231805503938488,-0.027039731010854,-0.00720822133379388,0.00421565238318774
0.0454278279174413,-0.520972329475713,1.12688864420338,-0.000531720881549755,0.0363189734148284,0.132621561851521,0.259032697076101,0.378500423576925,0.522553315974447,0.667454815989327,0.830252053193865,0.00433627594442919,-0.0123297748901718,-0.0151398319219098,-0.0196901104410181,-0.0113443391074836,-0.00307006145393931,-0.0148566762272744,-0.013562885735081,0.00807423739912358,-0.0434027989045653,-0.0252165730589251,-0.00365824852810795,-0.0162900306795727,-0.00581240908338097,0.000750969903136527,-0.0120512050685708,-0.00630310594998628,-0.0247769791294828,-0.00755030545675936,-0.0188177219135536,-0.0171553476830964,-0.00833354881955718,-0.0178335236104749,-0.0157563654058395,-0.0060986312059394,-0.00131033268211443,-0.0194021036144738,0.00235886003838223,-0.00703338017381493,-0.0285948262859033,-0.0229077252602254,0.00187416095024771,-0.0200981577746108,-0.031987522681555,-0.000492307871465268,-0.00915843705197997,-0.00196295207778354,-0.0138967670957463,-0.0092621867998267,-0.0126387300887548,-0.0324405568696011,-0.0178776904894068,-0.0284552752286653,-0.0306165130266022,-0.00346241838735107,-0.00263901252163524,-0.00482823612015042,-0.0144274375721645,-0.00551880679350088,0.0101150669525725,-0.0191148438777815,-0.0179589724176827,-0.02395166513294,-0.0192299085137891,-0.0152267169577475,-0.0124763737577593,-0.0153343818057213,-0.0590141372773675,-0.01087449229856,-0.0143078246857965,0.00136643299600389,-0.00756582563092584,0.00515788813622895,-0.0191738921304449,-0.000811906547344492,-0.0246534134209073,-0.0150361288167069,-0.030054139666494,-0.00650053527163164,-0.0233734885436844,-0.00379793658015101,-0.00776509578364223,-0.021838829634732,-0.00455785917804306,-0.0413227022883625,-0.0142011627224453,-0.0114249608071413,-0.0129862053939774,-0.0238957139447218,-0.0147204326988281,0.00287304662827915,-0.00586468589332536,-0.0166025693626986,-0.0226762150479943,-0.00787966513325491,-0.0239800658688162,-0.0330928181046507,-0.0247742967884376,-0.0109224023372165,-0.0121156422850429,-0.0192395520492547,-0.0212378196412092,-0.00568390670016398,0.000194999274996909
0.0501720794221624,-0.555455122983119,1.09071667191729,0.011277151471025,0.0322255638609931,0.130587196210461,0.212495506999784,0.350621820596039,0.473581366607663,0.602778395731733,0.753642860389053,0.00799048123618956,-0.0071316861551325,-0.00895031349956737,-0.0217782552234121,-0.0123598286969462,-0.00381331460835836,-0.010584250691475,-0.00953683968651708,0.00789985820116784,-0.0401001996777961,-0.017249581746,-0.0025050043049729,-0.0129850317623328,-0.00356127828778544,0.00295785804361223,-0.00965578596591945,-0.00382583036331686,-0.0148974515096372,-0.00942715254731994,-0.0192277652406073,-0.015278774826463,-0.00435491454922659,-0.0150493448580904,-0.0134389371730226,-0.005334562978969,0.00181609328359863,-0.0158191805446002,0.0032106647870798,-0.010361092774385,-0.0256518213520529,-0.0177314921917081,0.00128810341021073,-0.0176514851814371,-0.0278803057487118,0.0040149086698189,-0.0102678376188268,0.00562480768253592,-0.0166813683285704,-0.00909093882353099,-0.0142288498537527,-0.0259262808129204,-0.0119045861681308,-0.0292419512926861,-0.0287034522850215,0.00151887942501677,-0.00159611244742372,-0.00714470469176999,-0.00732608568736263,-0.0017754966075746,0.011881999092447,-0.0170462597465519,-0.0152003048893172,-0.0197682321212946,-0.0132934678865599,-0.00883996672542676,-0.0109468467738958,-0.0147614510828122,-0.0477614401053111,-0.00331924522087778,-0.011021179823908,0.00397953641204668,-0.00206774245637642,0.00795329226377072,-0.0173702335186913,0.00142373897631756,-0.0234864876618433,-0.0102970624561048,-0.0282471036200271,-0.00438525180544122,-0.0246546430100611,0.000624180079075141,-0.00590464859932365,-0.0195238330821841,-0.00259437469821587,-0.0354794956235095,-0.00812906122128238,-0.00733987069986348,-0.0107279641340694,-0.0226344797342919,-0.012749165860732,0.00143235145098076,0.00211078536415711,-0.0176418929698482,-0.0170751574978227,-0.00041015323778102,-0.0234210366710576,-0.0298018683433865,-0.0211918849057414,-0.00995357860816201,-0.00967482617300739,-0.0153020902896702,-0.0168252734713451,-0.00763001249740183,0.00537848981322125
0.057740690575399,-0.704955653192065,1.13943630469575,0.0216564021402807,0.0424345154064434,0.166408045400846,0.313623365768464,0.451960016080371,0.591588304046464,0.745408234380958,0.912385841833992,0.00735831300713392,-0.0119474641245616,-0.00979407155996717,-0.0207015405742914,-0.00992915194263603,-0.00152476670756993,-0.0182459000525799,-0.0140109124448205,0.00628318965628832,-0.0404229338484895,-0.0178070938496906,-0.0052022582955565,-0.0113388360301451,-0.0055937119345646,0.00679662733072834,-0.00990391223828477,-0.00168656087330895,-0.0178666525028932,-0.00634350198806824,-0.015329965010583,-0.0144767294508399,-0.00845400366801415,-0.0178318288241065,-0.014715066855074,-0.00767532166269904,0.00125586692166875,-0.0153552130508628,0.00651416174816844,-0.0111266332366265,-0.0264410884764401,-0.0200228640142359,0.00844617932576654,-0.0199822994423294,-0.0280140763186079,-0.000279154427177823,-0.0124937717040908,0.00465860378410461,-0.0187252141640579,-0.00823398200234562,-0.0136015328649322,-0.0354639647648491,-0.0189223724670204,-0.0300920146666013,-0.0300411723562097,-0.000278573510569325,-0.000170404184729951,-0.00344235754767567,-0.00596609818392103,-0.0040509301331025,0.00687038775748505,-0.0209757546202792,-0.0132054119627066,-0.0246052923135657,-0.012506157724169,-0.00898735130510161,-0.00862070460565534,-0.0100575847250993,-0.0503307045333092,-0.00758638160668928,-0.0103456158747714,0.0047907861112001,-0.00693077936845965,0.010359309327362,-0.0186986272999941,0.00186634549755742,-0.0203851204762843,-0.00982115445570466,-0.0289782664842272,-0.00785107989665777,-0.0223258357265365,0.00338805056874447,-0.00553008424709865,-0.0184321865973902,-0.00494219483518103,-0.0364662829208628,-0.00775234193633862,-0.0123627899935283,-0.00370760915794448,-0.0232731678770387,-0.017307377675387,0.002547496476024,-0.00290251623527436,-0.0167025411417969,-0.0233014080694581,-0.00446811061843194,-0.0193575237068952,-0.0373873460394657,-0.0221401294718438,-0.0101364688411839,-0.0120633237730364,-0.0135405876953093,-0.0200910004839462,-0.0051472588821073,0.00160533537783303
0.0544878804067005,-0.739906964808915,1.02615154670505,-0.0134005261066123,0.0796154946891454,0.176524309239561,0.313273205732209,0.46608703149234,0.643357210190202,0.760621027605082,0.950589978211863,0.00694720406651683,-0.0126979279011513,-0.0083866367082117,-0.0219130827137528,-0.0168496837951686,-0.00288495602568769,-0.0185727508406878,-0.0148405581166783,0.0105137279688407,-0.0415759500023894,-0.0189208049220108,-0.00696024972052045,-0.0130037949588918,-0.00936331646900966,0.00569662466655763,-0.0131988423894724,-0.00452951607950179,-0.0174073177235977,-0.00774190109989408,-0.016085336332277,-0.018235790191549,-0.0116978672122326,-0.0190007014770499,-0.0171885737204226,-0.00899356383749078,-0.000243931379367868,-0.0150445880506894,0.01064356898919,-0.0132477056254576,-0.0298115534567778,-0.0225025425931721,0.00281522472994019,-0.0261126125323288,-0.0339366242106599,-0.00448405224944545,-0.0112112850560475,0.00191438313669302,-0.0150629897059233,-0.0101353804991536,-0.017327367680805,-0.0315894574776865,-0.021179640575123,-0.0306599257486789,-0.0302328526492226,-0.00107487936853535,-0.00129683373195378,-0.0058751744506676,-0.0103847992844197,-0.00871142709188105,0.00882717906653944,-0.0214305881458183,-0.015277572049219,-0.0201109699064694,-0.0152029104960659,-0.0103146110739373,-0.0058985066613725,-0.0163254991556542,-0.0547307937991504,-0.0106189238051642,-0.0104641060402836,0.00756340162508624,-0.00962706932032199,0.00895765112783795,-0.025178216283606,0.000144300030463486,-0.0154228166506516,-0.0137484618397601,-0.0247078880207979,-0.0103232692700374,-0.0293896092230294,-0.00642024749529653,-0.00849831915199421,-0.0210150150489721,-0.00504884209532615,-0.0415334233400237,-0.00801128205561508,-0.0113753911259102,-0.00643900041923001,-0.0285117671850301,-0.0145302455260948,0.00115515184237402,-0.00506065458945467,-0.0242388554321353,-0.0207503734100734,-0.000922503261129919,-0.0218163310963911,-0.0336272467462038,-0.0257483105632837,-0.00985484116906031,-0.0175449934339838,-0.0134349036656211,-0.0272848271018253,-0.00449643472785285,0.00830856389118026
