"logco20","loggdppc0","laglogpm0","factor(IDYEARS)2025","factor(IDYEARS)2030","factor(IDYEARS)2035","factor(IDYEARS)2040","factor(IDYEARS)2045","factor(IDYEARS)2050","factor(IDYEARS)2055","factor(IDYEARS)2060","year0:factor(REGION_4LETTER)ALBA","year0:factor(REGION_4LETTER)ARGE","year0:factor(REGION_4LETTER)ARME","year0:factor(REGION_4LETTER)AUST","year0:factor(REGION_4LETTER)AUTR","year0:factor(REGION_4LETTER)AZER","year0:factor(REGION_4LETTER)BANG","year0:factor(REGION_4LETTER)BELA","year0:factor(REGION_4LETTER)BELG","year0:factor(REGION_4LETTER)BHUT","year0:factor(REGION_4LETTER)BOHE","year0:factor(REGION_4LETTER)BOLV","year0:factor(REGION_4LETTER)BRAZ","year0:factor(REGION_4LETTER)BRUN","year0:factor(REGION_4LETTER)BULG","year0:factor(REGION_4LETTER)CAMB","year0:factor(REGION_4LETTER)CANA","year0:factor(REGION_4LETTER)CARB","year0:factor(REGION_4LETTER)CEAM","year0:factor(REGION_4LETTER)CHIL","year0:factor(REGION_4LETTER)CHIN","year0:factor(REGION_4LETTER)COLO","year0:factor(REGION_4LETTER)CROA","year0:factor(REGION_4LETTER)CYPR","year0:factor(REGION_4LETTER)CZRE","year0:factor(REGION_4LETTER)DENM","year0:factor(REGION_4LETTER)EAFR","year0:factor(REGION_4LETTER)ECUA","year0:factor(REGION_4LETTER)EGYP","year0:factor(REGION_4LETTER)ESTO","year0:factor(REGION_4LETTER)FINL","year0:factor(REGION_4LETTER)FRAN","year0:factor(REGION_4LETTER)GEOR","year0:factor(REGION_4LETTER)GERM","year0:factor(REGION_4LETTER)GREE","year0:factor(REGION_4LETTER)HUNG","year0:factor(REGION_4LETTER)ICEL","year0:factor(REGION_4LETTER)INDI","year0:factor(REGION_4LETTER)INDO","year0:factor(REGION_4LETTER)IRAN","year0:factor(REGION_4LETTER)IREL","year0:factor(REGION_4LETTER)ISRA","year0:factor(REGION_4LETTER)ITAL","year0:factor(REGION_4LETTER)JAPA","year0:factor(REGION_4LETTER)KAZA","year0:factor(REGION_4LETTER)KENY","year0:factor(REGION_4LETTER)KORS","year0:factor(REGION_4LETTER)KYRG","year0:factor(REGION_4LETTER)LAOS","year0:factor(REGION_4LETTER)LATV","year0:factor(REGION_4LETTER)LITH","year0:factor(REGION_4LETTER)LUXE","year0:factor(REGION_4LETTER)MACE","year0:factor(REGION_4LETTER)MALA","year0:factor(REGION_4LETTER)MALT","year0:factor(REGION_4LETTER)MEXI","year0:factor(REGION_4LETTER)MIDE","year0:factor(REGION_4LETTER)MOLD","year0:factor(REGION_4LETTER)MONG","year0:factor(REGION_4LETTER)MONT","year0:factor(REGION_4LETTER)MYAN","year0:factor(REGION_4LETTER)NAFR","year0:factor(REGION_4LETTER)NEPA","year0:factor(REGION_4LETTER)NETH","year0:factor(REGION_4LETTER)NIGE","year0:factor(REGION_4LETTER)NORW","year0:factor(REGION_4LETTER)NZEL","year0:factor(REGION_4LETTER)PAKI","year0:factor(REGION_4LETTER)PARA","year0:factor(REGION_4LETTER)PERU","year0:factor(REGION_4LETTER)PHIL","year0:factor(REGION_4LETTER)POLA","year0:factor(REGION_4LETTER)PORT","year0:factor(REGION_4LETTER)ROMA","year0:factor(REGION_4LETTER)RSAF","year0:factor(REGION_4LETTER)RUSS","year0:factor(REGION_4LETTER)SAAR","year0:factor(REGION_4LETTER)SAFR","year0:factor(REGION_4LETTER)SERB","year0:factor(REGION_4LETTER)SING","year0:factor(REGION_4LETTER)SKRE","year0:factor(REGION_4LETTER)SLOV","year0:factor(REGION_4LETTER)SPAI","year0:factor(REGION_4LETTER)SRIL","year0:factor(REGION_4LETTER)SWED","year0:factor(REGION_4LETTER)SWIT","year0:factor(REGION_4LETTER)TAJI","year0:factor(REGION_4LETTER)TANZ","year0:factor(REGION_4LETTER)THAI","year0:factor(REGION_4LETTER)TKME","year0:factor(REGION_4LETTER)TURK","year0:factor(REGION_4LETTER)UKRA","year0:factor(REGION_4LETTER)UNKI","year0:factor(REGION_4LETTER)URUG","year0:factor(REGION_4LETTER)USAM","year0:factor(REGION_4LETTER)UZBE","year0:factor(REGION_4LETTER)VIET"
-0.0202345481461995,-0.0472641166789782,0.916017814017453,0.00430126396647962,-0.201023135865312,-0.477574378012502,-0.472340222086727,-0.496510931248064,-0.458137532682818,-0.493659340208962,-0.488534535137874,-0.000472068485974468,0.0145378454844909,-0.0216139251365991,0.00357415935930032,-0.0128779615033376,-0.0163868234407701,0.00995692169258229,-0.00280595052009355,0.00746615109365562,0.022256340701349,-0.00896186202853027,0.00355074794829168,-0.000315328908700062,-0.00343187765651054,-0.012895241458145,-0.00248696693117723,0.00340673463784446,-0.00800161590191498,-0.00281002890813599,0.00985637732434077,0.00765679017462292,0.0103065627651199,-0.0196688970377186,-0.000462685564453411,-0.0116757184739531,-0.00472661743578642,-0.00843699715000519,0.00637597970568755,-0.00698810851518349,-0.00533776463465111,-0.00193849446219765,0.00534755104213073,-0.019916634083596,0.00431807648649986,0.00489862916610957,0.0034679288724449,0.0081749448664257,0.00268123262719131,0.00917505516336671,-0.00733347558587009,0.00326282268333612,-0.00981409201981253,-0.00939931502318107,0.00559172729448764,-0.029621271551293,0.00130793627525027,0.0141848444935926,-0.0154362358237567,-0.0216784397726392,-0.0209662785709124,-0.0151226348697734,0.0144149827007407,0.00295599332193688,0.0077277656136556,0.00723740908253846,0.00201551956600337,-0.0107537644736334,-0.0301652068147842,-0.0318927528515112,-0.0189408738292826,-0.0184692635439484,-0.0125665181161048,0.0275590984505825,0.0317025042769037,-0.000646736128703044,0.00628037496342034,-0.0132855564965142,0.00277753277119045,-0.00258758646453777,0.00173531156320947,0.00534695071989027,-0.00673912404115785,-0.0142484443589244,-0.00500262920679743,0.0100084669339068,-0.00890742836079942,-0.0274701656688136,-0.00012534565214529,-0.000681451553635758,0.0182290467387146,0.00407152578589682,-0.0153897158988793,-0.00829638466547491,0.00799588808772976,0.0259308876337681,0.00836211670880219,-0.0352608663713115,0.0104510287158686,0.00365903627648778,-0.0323472769255067,-0.00264604378752808,-0.00570617831865866,0.00898138297078325,1.98666126624259e-05,0.00344559528658603,-0.00825463880571622,0.0090746561406534
-0.0507432525939823,-0.063867733690999,1.00582074953515,0.00947070879987066,-0.183243725646293,-0.482444699227401,-0.455070907737321,-0.492129617929713,-0.456187115545613,-0.500033776429171,-0.4914914585535,0.00516830488138992,0.0155637044921175,-0.0242816772373124,0.00740608827501774,-0.0103607182486848,-0.0136255760180693,0.00645607453191033,-0.00219336384318437,0.0170774932725763,0.0193777140688959,-0.00931233914756004,0.00747599445943861,-0.00278702906464322,1.22228139580985e-05,-0.0125995570198425,-0.000890213463785552,0.00398451100423554,-0.00545898686517505,-0.00325727683356197,0.0141169322044652,0.00597860953973673,0.0114102544420212,-0.0212087818117631,-0.00154031424010404,-0.00881187919475952,-0.00222407832796432,-0.00603977030997586,0.00585685844691195,-0.00986453681412416,-0.00986998725606438,-0.00104217374852716,0.0112826556226628,-0.0167002869635336,0.00710191756690216,0.0080667551184323,0.00506863704952267,0.0102375689949182,0.00564491804959785,0.0108573631236725,-0.0124051252936868,0.00422792354319406,-0.00601008005702497,-0.00917232774554434,0.0104328321058351,-0.0255509585288755,0.00518835606334163,0.0183074463052988,-0.0162193130257782,-0.0177779651529482,-0.0201867391715213,-0.0188497682605218,0.0150018359439398,0.013453476027264,0.00730693636254725,0.00270191260964019,0.0058138170683685,-0.0127892374248826,-0.0221028789117343,-0.0268616337580023,-0.014401859600166,-0.017997752996758,-0.00788524993598421,0.024738885615267,0.0273192086068902,-0.002674737561853,0.00486447575166657,-0.0134412070987472,-0.00072372017695473,-0.00956310587700526,0.00314935277510179,0.00596157980366348,-0.00228271116740911,-0.0115571267992992,-0.00094940459488058,0.00551203505808072,-0.0132860444760009,-0.0244818518186059,0.00229216900370942,0.00500329062245784,0.0200656664953983,0.000364166281340443,-0.00814608399608428,-0.00258730308456155,0.00788519540920916,0.0252057018148413,0.0172234007788798,-0.0286099044949155,0.0121873967079571,0.00438515407860111,-0.0342620917714041,0.000151345677973504,-0.00274048708564803,0.00919886493323881,0.00268059623506787,0.00130960010353758,-0.0111821957795712,0.0145425378137694
0.0395639393766785,0.110232844174871,0.947437022766217,0.0135199762130028,-0.248477166785498,-0.548930552713971,-0.519832284588599,-0.605787703190529,-0.586586969841499,-0.633590557570647,-0.610175079807149,0.00754353629819991,0.0191738271559278,-0.0168810746363901,0.0129132921339604,-0.000292740428779699,-0.00901797173389588,0.00731979136021215,0.00265081389560883,0.0166968367675939,0.0273238184666183,-0.00589711803368201,0.0104296806766184,0.00356255116815376,0.0087979765672667,-0.00536420244061774,-0.00449926424970893,0.00707050085430655,-0.00176255636566623,-0.00046784172411476,0.0225985220826961,0.011447808457674,0.0110319169427828,-0.0162793514120479,0.00743526531757396,-0.00432466275400306,0.00727806748838452,-0.00205932789763548,0.00938393663175917,-0.0035564315508035,-0.00283268839292825,0.00460812558410151,0.0137890747269244,-0.0166253318929352,0.0138134214730976,0.00861732649964035,0.0090272459781484,0.0212315050048805,0.00593833884781384,0.0118072296360439,-0.00679728390694008,0.00631237517354292,-0.000828847593350421,-0.00249618661900789,0.0105516019459364,-0.0226762860153179,0.0118947315411476,0.0226025464176534,-0.013130266377959,-0.0143648524770302,-0.0177129932484639,-0.0106836574598633,0.0202489823461215,0.00701354088436062,0.0155965598526125,0.0107382833388599,0.011953889599108,-0.000931968681424899,-0.0240371602126007,-0.0244660418176711,-0.0148015795627975,-0.00728786610512911,-0.0041357134981528,0.0303872555715957,0.0366346603182216,0.00156741819485193,0.009531493798968,-0.00495955872560932,0.00453760893602507,0.00131355129634669,0.00987023339189629,0.00291244239736085,-0.00467326839065291,-0.011337822144149,0.00336027030413524,0.0111323942122961,-0.00708551178968783,-0.0227482502576604,0.0027915527338131,0.00675874220659981,0.0267005924015472,0.00446094616877165,-0.00558854240067489,-0.00100927185566516,0.00997737944172659,0.0315028216219445,0.018744376133717,-0.027988353403938,0.0102325351385341,0.00696006001446153,-0.0274059157368215,0.0018704846744778,0.00287712312470944,0.00970597646381406,0.0061790478873823,0.0101076564126067,-0.00281443494257209,0.013179170498258
0.0350851123232559,-0.0387588942922066,0.944404754179396,0.010735036922174,-0.228429519582082,-0.482504642869779,-0.462696980741467,-0.517525027468021,-0.457773336957722,-0.49266141597399,-0.427744471016423,0.00711278306901371,0.0182024995525049,-0.0210110404555766,0.0103650272460324,-0.00212487731395519,-0.0144143027623866,0.0135019448762639,-0.00442462066415267,0.011553097878614,0.0228606046343278,-0.00740582295816245,0.010710709671938,0.000459591686375865,-0.00141348457603365,-0.00798365831255481,0.0031491855082948,0.00735859563397462,-0.00522318312580767,-0.0014487575654003,0.0147236556619163,0.00951679205835018,0.0108190836835125,-0.0204393065345943,0.0031819359406508,-0.0118720626756539,0.00151618487117396,-0.00417706192842793,0.0042473040137121,-0.00333427639876271,-0.00391931627948728,-0.00118066285546994,0.0128082281442684,-0.0174616909733177,0.0054125478052416,0.00728173352932564,0.00870694983809012,0.0175384372424877,0.00901685131730762,0.0148027265237791,-0.0146394416747878,0.00474675099039045,-0.00588102493274117,-0.00475012745760772,0.00877161962776363,-0.0282101533991585,0.00804776186226228,0.0165073690942681,-0.00660758635766862,-0.0173537145300503,-0.0181779382953041,-0.0147771974023374,0.0172952141748642,0.0128774332101182,0.0117340199922634,0.00793536208227574,0.00930774972171432,-0.00817863406438593,-0.0271909600426882,-0.028577480945534,-0.0142333540610297,-0.0147711853557072,-0.0122363190541686,0.0340499390039033,0.0326856327508784,-0.000910911451365441,0.00950919681717251,-0.00779111195082196,0.00771808256086372,-0.000280412498994757,0.00233767405524763,0.00349669071167194,-0.00460616261940499,-0.0104496072117387,-0.00172360732779042,0.00663915240718373,-0.00903215866228677,-0.0228161385105859,0.00104583223507586,0.00468706663386713,0.0199754871396293,0.000255761475538093,-0.0126776422874753,-0.00117661330798513,0.0100228807192343,0.0289724699792204,0.0141934440691372,-0.0278833917327865,0.0132841401265529,0.00996663488294384,-0.0280093112205284,-0.000356619102967115,-0.0033420173548956,0.00383179485952495,0.00551312337217554,0.00978731095767946,-0.00827135067954389,0.0180573343356833
-0.037714040412738,-0.0964664011555365,1.01711242471889,0.0160854217683383,-0.161026165104084,-0.437025809638932,-0.384061900761324,-0.362667456103576,-0.336051259984525,-0.348158756460542,-0.32241572355637,-0.00140015806505341,0.0122578365355442,-0.026733520402703,-0.00217831745912803,-0.0163169618973109,-0.0210936292076499,0.00850440756170315,-0.012186445899645,0.00920164228297624,0.0167838052179971,-0.0131591790905424,0.00100693752624473,-0.00246030457542892,-0.00586292306043517,-0.0171521462043504,2.39054099450836e-05,0.00473935773137881,-0.00555012481612092,-0.00733366600625184,0.00982179031335502,0.00521404745858305,0.00343655588762142,-0.0275354752582658,-0.004125922717489,-0.0110338106452698,-0.0025172941586308,-0.0121018400979051,0.00403514052446946,-0.00849515033200258,-0.0122106048148336,-0.00327298750195543,0.0042713941376845,-0.0189697259991049,0.00221268579336499,0.00092014857855299,-0.0006024943009842,0.0063210284013621,0.00554186222991658,0.00687967291484468,-0.0224414390566025,0.000617508140202227,-0.0156697881492933,-0.0119016430639163,0.00360229417781424,-0.0259349472368065,0.00408924240612164,0.0145272546097964,-0.0132767064600439,-0.0202647994875385,-0.0253824862375671,-0.0215852045799501,0.00885361883435722,0.00507154295433706,0.00731294561741836,0.0013337907139778,0.00301928986299122,-0.0138985232826677,-0.0352374969226266,-0.035439874542694,-0.0227316479430641,-0.0209106441885983,-0.0179005263114785,0.0235580128311964,0.0307709257403198,-0.00706608321604163,0.00119309325508473,-0.0199287070269167,0.00218425862837333,-0.00680432200796659,-0.0016842811690647,0.00602982858793402,-0.00794987160790583,-0.0144125715596748,-0.00684117490472344,0.00719196273925841,-0.0140001681016167,-0.0281005300760024,-0.00447324924509847,8.24149846604819e-05,0.0142198157088454,-0.000140125048871974,-0.0089042185402258,-0.00995794794097932,0.00451520874998756,0.0211017685312135,0.0074782616146464,-0.0368376644133879,0.00544721083632558,0.0059729584073918,-0.0330468342231414,-0.00433313207918314,-0.00807654453154077,0.00553947261692825,-0.00329554482120956,-0.00582888376978624,-0.0156000657632495,0.006639469647658
0.0799742269658298,-0.0170970075684755,1.00580966202638,-0.0211805635165342,-0.201718903978288,-0.471898125422095,-0.434881266994734,-0.477824667336304,-0.394325200785047,-0.434380773222832,-0.323524657909259,0.00617133355560814,0.0163550808972937,-0.0229742852032657,0.0105787011964067,-0.00869106306807219,-0.0143610020851414,0.0106004932946647,-0.00151260237841641,0.0143256099714956,0.0193256497631476,-0.00587308717656731,0.00887232166653405,0.000905207005321201,0.00123957827451657,-0.00764561447932896,0.0014011658310509,0.00929790421787029,-0.00170594877470355,-0.000116078161902743,0.0191185673582404,0.00803969070740189,0.0135788545412777,-0.0168310531850096,0.00328800285823505,-0.00479161156405589,0.00773192379128025,-0.00506202947627437,0.0114036152638383,-0.00522899185127496,-0.000908595080681605,0.000143024173162509,0.00834719207412322,-0.0172819830495453,0.0100951577641471,0.0102567939530503,0.00775245461210458,0.0161421651919596,0.00845755399768072,0.0158012180125752,-0.0100548139846098,0.00224322598972945,-0.00602550897506337,-0.00508171597296643,0.0133458321089349,-0.0271878409331112,0.00665229612763142,0.0197639427779774,-0.00918660524493779,-0.0160847994774069,-0.0177561444277098,-0.0113322656941646,0.0186790528530222,0.01138064436691,0.0154328036755954,0.0065536534909742,0.00750747563955549,-0.011065840733069,-0.0272314011383659,-0.0247225959825883,-0.0170466075416889,-0.0124553139253381,-0.00878710007760784,0.0319936900083689,0.0365328402687792,-0.00506879145257241,0.00495740374552722,-0.00869038755921243,0.000474953825853712,-0.000197824326594578,0.00223835696660799,0.00583491038475401,-0.00552683800260213,-0.00972336545103113,-0.00118857866911852,0.0120276464329982,-0.0092855280756031,-0.0234419477158453,0.000111581763108931,0.00299158777940923,0.0260770677483496,-0.000239609584222985,-0.00647360033160733,-0.00227942159224711,0.0135284962818804,0.0289691214370615,0.0164353850326493,-0.0283901416746895,0.011565037559919,0.0124272797463963,-0.0300121188848478,0.00561294930465313,-0.00285538173348548,0.0140197378919309,0.00405494431498685,0.00271445667483772,-0.00821446437271536,0.0142591106838487
0.0248825837836073,-0.0707132068453376,0.928588942936438,-0.0152498946844672,-0.184977963522709,-0.477379684813812,-0.454856642299133,-0.484289161867342,-0.442966107293676,-0.450117554995855,-0.38780386012307,0.0077905067291322,0.0173917593434697,-0.0237084367888087,0.00519614628796723,-0.0100137637621342,-0.0151678904463427,0.00959377959608904,-0.00286859631368209,0.0116945055373355,0.0243346328457876,-0.0130463364573363,0.00634807462727239,0.000885628007068382,-0.00347220871478813,-0.013218297789731,0.0012781926421707,0.00898706806825486,-0.00401527634576634,-0.00439081442728442,0.0128861336196057,0.00996448467484748,0.0113042465228532,-0.0168683887739203,0.000612740951108909,-0.0102765345185898,0.000186825467041121,-0.00551029587877316,0.00891670413970456,-0.00866064812452277,-0.0064776094760105,0.00245727793309359,0.00594363462949356,-0.0176300942352621,0.00405768866488107,0.0031478578049281,0.0036226213840106,0.0147032908940084,0.00624353807756102,0.00906081263392787,-0.0133808731506948,0.00475026578206297,-0.00587755218536447,-0.00763610727041029,0.0076408271226561,-0.0285401968673737,0.00472347233402274,0.0169586040777583,-0.0158892945260316,-0.0208003145171002,-0.0194500182369859,-0.0154178892663421,0.0122146856606832,0.00666547081654743,0.0100919013742139,0.00579400866404672,0.00383570776792355,-0.0118154308911287,-0.030066129935756,-0.0278485794645731,-0.0174300496917531,-0.0118413832704243,-0.00838640284191002,0.0300785657375508,0.0309574397796793,0.000815575455402046,0.00307680671321222,-0.0138387053345876,0.00429255080226138,-0.00302800762087133,0.0064277709964521,0.00915397110934353,-0.00785592316527981,-0.00894135095808088,-0.00596405225512384,0.00677004013067078,-0.0116213757515002,-0.023214128001126,0.000907102694646652,0.000552717846305322,0.0165602309232872,0.000943529063746701,-0.0099165084047431,-0.00545802556258366,0.00379560290974806,0.0262569902280703,0.0147851783027469,-0.0279331800390163,0.0148690863241763,0.00605370662176288,-0.0313673806569529,0.00057766781029959,-0.00662443114535446,0.0111951616528693,0.00106052353906629,0.00289781466892809,-0.00757117126845847,0.0140009025304738
0.0212515630088898,0.0176620447937999,0.943570006059308,-0.00188690901668046,-0.230016085419332,-0.536684223541929,-0.519556345083845,-0.617782621072983,-0.622585380933915,-0.617745853424836,-0.624992482923633,0.00695548540912118,0.021931936574067,-0.0208202502133226,0.0110488429808571,-0.00157818576725034,-0.0098540282935615,0.00828221070286216,0.00232390186136795,0.0123808856717167,0.0222601712874261,-0.00491173305809457,0.00689400912019571,0.00730529479499203,0.000945867930297872,-0.0075732981965684,0.00546080798387232,0.0130296720173675,-0.00489907538045771,-0.000968816783137744,0.0178214669680424,0.0138012309797,0.0192338984580151,-0.0182120380277649,0.00261481529419678,-0.00611892115675024,0.00786648388916558,-0.000210800898846667,0.0128272911619408,-0.00329731742589515,-0.00133607819035691,0.00363105408048005,0.0122076118680132,-0.0150134832140424,0.00713294531711632,0.0133734244360269,0.011600446970453,0.0175718520631923,0.00896005047808442,0.0154601926309536,-0.0051554065058955,0.00770362183689122,0.000475132394221251,-0.000816547001734221,0.0106649736972564,-0.0257923848608457,0.00550968940223629,0.0282735525088492,-0.0103655097960986,-0.016356533178914,-0.0159316419559711,-0.0110089267448331,0.0172231454509456,0.00940525373395451,0.0142234785752651,0.00903709358932551,0.0106049010551059,-0.00396982880068693,-0.0251556698164962,-0.0260882641740782,-0.0127621477424215,-0.0117571704167136,-0.00335383618666353,0.0303220681384747,0.0403997653175508,0.00389073529854755,0.0107084211986357,-0.00537808259369414,0.00629515656787967,0.00137532257424035,0.00633079309662644,0.0115731628194203,-0.00186130880222947,-0.00467580265018811,-0.00134853048288299,0.0102000277212101,-0.00384089294356423,-0.021468182785977,0.00601295893051218,0.00625511911487486,0.0244237851928603,0.00160200977976051,-0.00318664566246144,-0.000397309667400063,0.0137864173548923,0.0309401881601492,0.0193605187610313,-0.0261919552246989,0.0144316210600629,0.0119019548981383,-0.0241901992485257,0.00260497149208493,-0.00162211153375936,0.0110412754939251,0.00835585240398735,0.00545006049084923,-0.00468788292827476,0.0145856562299337
0.0372582225764684,0.141220541057929,0.917492316231255,-0.0185778563273438,-0.244563896843827,-0.539351532543096,-0.561993959661215,-0.643261895266926,-0.617929310927467,-0.684590044423815,-0.664423069575034,0.00377793912993863,0.0241757164071845,-0.0218056772277321,0.0120818100976673,-0.00323181192757646,-0.0154006757782693,0.00881027969859139,0.00149706706611355,0.0140957858048989,0.0225168770017418,-0.00444812984311552,0.00925696053372902,0.00678429334087617,0.00382487755312419,-0.0103504218043166,-0.000515957927277404,0.0118414885317511,-0.00496194560019648,-0.00142552872633352,0.0146770094093642,0.0102720691252998,0.0102191630036572,-0.0180727621950084,0.00472069005633038,-0.00562448499458474,0.00549090361246893,-0.0029008699267339,0.00876089810067467,-0.0041864958396402,0.00121332263971737,0.0056173318180772,0.00998394832875638,-0.0166730290941885,0.012117466347389,0.0114501593250054,0.00676917526167447,0.0204605047394232,0.00569286579050757,0.0131801868833817,-0.00888287568921618,0.00499252663203075,-0.00450678588820186,-0.0042043080115128,0.0152508789587143,-0.024751075302074,0.00692599047846177,0.0206913300535003,-0.012669901159629,-0.0167635700133151,-0.0169160214538282,-0.00541244276085957,0.0166199104066342,0.0131656970687563,0.0143054847900076,0.00491926160496271,0.00990771301983899,-0.00258670962162608,-0.0272334622553035,-0.0248604884645296,-0.0157578195926292,-0.0148154418380747,-0.010201603224614,0.0306826989851991,0.0376648409881864,0.0030755762082239,0.00814637103637384,-0.00941347177213479,0.00388884781964681,0.00229445428896884,0.00802117774235715,0.0087460287086901,-0.000728574673670375,-0.00703557781087857,-0.00273761963696114,0.00787151838244736,-0.00519463493164808,-0.020334482918658,0.00561987660073776,-0.000167832797614596,0.0230646953781,-6.526806967559e-05,-0.00522231941928149,0.00308507478370728,0.0088173231751962,0.030433879996014,0.0232964319016845,-0.0293043805906632,0.0119281074163328,0.00844263382129252,-0.0241966055348694,0.00167986915158169,-0.00252414125136091,0.0140501796925707,0.00425418251596005,0.00765739522869897,-0.00461995497955494,0.0153477306720877
-0.00979147479774115,-0.190876603469518,1.07803658600787,0.00664822356705972,-0.20003491078151,-0.410524553708951,-0.367493150499178,-0.386593460724327,-0.31983795968308,-0.335123268597909,-0.305291132246229,0.00509236045889516,0.0158926713213833,-0.0205781251974758,0.00635158024269268,-0.00880611987128504,-0.0183153949714013,0.0133869163950979,-0.00331827373107722,0.00932246937336118,0.0222591056572467,-0.00524151237010799,0.00463708516144974,0.00631936120568436,-0.00258295604450448,-0.0132765802724444,0.00436601646827788,0.00843712860414,-0.00538923985152734,-0.00123733837620678,0.0143875842540932,0.00973658253867072,0.0110588873175526,-0.0196682081666952,0.00181540087901471,-0.00559363237416705,0.000234416453260645,-0.00657673809989316,0.00973371182827637,-0.0059397175562816,-0.00477850616509328,-0.00424330041844129,0.0113355124613954,-0.0157606322041879,0.00708408343045824,0.00644133388105849,0.00859391401157066,0.00797523728561473,0.00945302838478836,0.0171204211675522,-0.00958112459835294,-0.00243901925894752,-0.00628968929510614,-0.00627551456991081,0.00568785607876742,-0.0266550529903715,0.00749644503368328,0.0187314541529441,-0.00855354877487778,-0.0165123508548121,-0.0192825268926332,-0.0136406355452063,0.0130558707843926,0.00967666646638591,0.0117245657412192,0.00163125250273875,0.00838598859055828,-0.00779684703365376,-0.0296764972636973,-0.0289355257288162,-0.0154624973454025,-0.0154839595474653,-0.011830858842514,0.0320252266766478,0.030595610341934,-0.00610235235213407,0.0040031432452488,-0.00724541582184273,0.00468420752503369,0.000731274048478686,0.000707431378641438,0.010631725275038,-0.00444526093104986,-0.00770733471538365,0.00351031215110011,0.00741954156062328,-0.0114020003787499,-0.0273162678271066,0.00312600417911938,0.00383232134849401,0.0197193009869493,-0.000765038806822333,-0.00871780292439818,-0.0057560828061818,0.0104874149459073,0.021319668034061,0.0132964761249524,-0.0296592527555642,0.0130482642689621,0.00826269109328391,-0.0342347100953235,-0.00138662926184913,-0.0029681007024151,0.00454913225903751,0.0061450677320592,0.00136031091650281,-0.00791437828779927,0.0193213286324099
