"logco20","logch40","logco20xyear0","logch40xyear0","loggdppc0","loggdppc02"
-0.0596126955804483,-0.0387649073304106,0.0058969268758404,0.000529069386880472,0.361514889954441,0.0152503897065799
-0.065814355180384,0.0334551988565133,0.0049114842639738,-0.00257553374368364,0.275566039822944,0.0122932171836933
-0.0500275966834451,-0.0165847381479095,0.00370718944844597,0.000476769502287511,0.237640987903571,0.0119184276446492
-0.0923759456010523,-0.00927591193838077,0.00354154550713057,0.0015866118513531,0.304325161661421,0.0108101858497651
-0.0616805872574544,-0.045021859481904,0.00313644068928884,0.00327582501319653,0.599882736282556,0.0273828587669119
-0.0772757583569126,-0.0169859380440428,0.00329925222115191,-0.000419599708410975,0.349564193875134,0.0161252569187476
-0.01781993141818,-0.00406730249496184,0.000662560495120059,0.00240938276240931,0.530750957324781,0.0251551543087978
-0.0870987034710249,0.0133666965702902,0.00330475161015603,-0.00309978883103041,0.135446313018739,0.00512481222094516
-0.0823421612821304,-0.0271718515931758,0.00351269578402522,0.00192671545338342,0.221595317839976,0.00973678008548828
-0.027569876327108,0.0156086436179973,0.00222536631588763,-0.00271417286067295,0.046536978034762,0.00236389913601428
-0.069107802451326,0.00112270665068573,0.00247940914199649,0.000252435094070638,0.158586141628412,0.00832116569777432
-0.066376551612664,0.0146962444144052,0.0025174581997471,-0.00165614209642323,0.444736002639205,0.0201746699223596
-0.0403652044925194,0.00637634945729744,0.00148646392601645,-0.000205993848236607,0.324057237061037,0.0133965860741828
-0.0588111371402945,-0.0205951167067521,0.00241397931126101,0.00221077467368506,0.346591017951237,0.0133044582633353
-0.0583359946735722,-0.00334306364602624,0.00344002616563089,-0.0013297933678011,0.356542840206357,0.0145992133778927
-0.0322435854278171,0.0113006823975891,0.00171001772077402,-0.00107722888623886,0.363578438266333,0.0155274106417245
-0.0124991674398945,-0.0393177184573448,0.000788965732750669,0.00334978614484465,0.236862677422711,0.00902686292914192
-0.0861872304260068,0.00773456739616062,0.0023643254682291,-0.00084568392460881,0.415785869677026,0.0186757994363906
-0.0597504163310453,-0.0216149419088932,0.00367238066840855,0.000105203089411273,0.231812604227685,0.00887454940364961
-0.0928528014952655,0.0115229620362963,0.00406304899150796,-0.00152462096455455,0.183819956537616,0.00747255371740151
-0.0430605559383253,-0.00380360563405405,0.00423683342504882,0.000135803183041018,0.370868076806095,0.0179795900013035
-0.0200513063855728,0.00719018676944485,0.00241790242394939,-0.000378780878482588,0.636140610326552,0.0283845313247755
-0.0972087347788761,-0.00217280240997635,0.00492994499926034,0.00168378032294605,0.412855796863584,0.0182210534981146
-0.0906469381445818,0.00784487709347512,0.00362468461663849,-0.000350145119349237,0.177736002409976,0.0061509459042016
-0.107938487121395,0.00436766788421247,0.00407356726115939,0.000320832745629961,0.248039073082594,0.00962123306917902
-0.00736736453967108,0.00472152260012448,0.0014066442935884,-0.00064432217313394,0.660658570941512,0.0303586713041773
-0.0788568537266853,-0.0392826895971126,0.00455390893583422,0.000379616704868996,0.32499721370907,0.0130108881747939
-0.0564673693869244,0.0441561689620997,0.00204224838542224,-0.00195318207979271,0.173003515535577,0.00687228493167603
-0.0515745414967433,-0.0296449939154581,0.00285584810474311,0.00176418086132115,0.341794921562742,0.0160067055461563
0.0269496311431315,-0.0240241748164826,0.00137598194619311,0.00599567429877595,0.702858255558837,0.0340479880623461
-0.0372088113079688,0.0412768053634582,0.00129771399019667,-0.00285126768138469,0.344585980365852,0.0168510271451796
-0.0263665037998363,-0.0206961462213394,0.00162283684658408,0.0019131844431337,0.573050887142593,0.0263979392448677
-0.0567553145493892,-0.0162451435351358,0.00335286548117784,0.0036624656166677,0.147011697206844,0.00626755085762272
-0.0396526894124206,0.0379904480933374,0.00232459966596135,-0.000561260770213251,0.250354572715206,0.0115111862986435
-0.0227404883346502,-0.0217125520123053,0.00199214479592566,0.00132157682523259,0.713487010130879,0.0333890124458141
-0.0452650398428229,0.00329725786205991,0.000128977575510868,0.000171970331664416,0.161110477502513,0.00676851109756055
-0.0718318737563167,-0.0395886669853131,0.00365834878909738,0.00455495583501039,0.424791400113094,0.0189853650604005
-0.0916648945598512,-0.022242552671133,0.00307091814964211,0.00271068545739516,0.244136839756212,0.00965374357956737
-0.00153251910423399,-0.00716669298247945,0.000173904672752705,0.00180993823607968,0.65997442007281,0.030120985613552
-0.0814914064653978,0.0127545123600358,0.00302250149757901,-0.00146540684474464,0.262131159818241,0.0113304100973562
-0.0787378139198955,-0.0612615663203243,0.00310349839341742,0.00486796162709282,0.623998798458525,0.0277423999781545
-0.0426139664120911,-0.0313070344073421,0.00259407300835941,0.00127092085875488,0.325097716444783,0.0145012175026958
-0.0442809416852116,0.0013192400605549,0.00270758828635986,0.00054915630891302,0.318735718869941,0.0155739341841792
-0.0467519275665655,0.0252517926676392,0.00196958933801034,-0.00061871789447364,0.40090739788771,0.017556015417529
-0.0543659551107945,0.0163310240037393,0.005137947541577,-0.00295639267528967,0.0644734956768707,0.00178448443601669
-0.0690856924247723,0.00942121967452264,0.00245619809411617,-0.00171971397165116,0.0122495835582169,-0.0029468945274398
-0.0537874406357068,-0.00455826986111381,0.0037099763341463,0.000804509678972829,0.455659008208097,0.0214284127347444
-0.0625634206807597,-0.0014772281281239,0.00289477135976674,-0.000822307074431375,0.22006444857117,0.0105432355138871
-0.0515242853413218,-0.0144153591798531,0.00138005432638539,0.00202482375917797,0.224131986143801,0.0113983803869476
-0.0371452284389455,0.032216190074882,0.00416945385703488,-0.00337513967007564,0.289202167840926,0.0146327959983363
-0.0317364939346005,0.0138881453912589,0.00234495605064963,0.00201629206750511,0.396015129961521,0.0207341578420956
-0.023949504303428,0.0126571755727057,0.00223919479541932,0.000345448402781619,0.389076980877056,0.0167991287490848
-0.107338760747625,0.0206715750671001,0.00241401125387043,0.0012204540103371,0.230659296199088,0.00884151761235171
-0.0280417604576071,-0.00621054819478729,0.00289350564762372,0.00111969449580715,0.41080794183494,0.0207983233815486
-0.0565153286651989,0.00889342381193993,0.00143744569093108,0.00117201590232178,0.317301622613105,0.0140637232640906
-0.0265707397637672,-0.0204251404714635,0.00301599922922991,0.00376043681816412,0.501930834699865,0.0218592291847438
-0.0906827427859532,0.00845449432553776,0.00253571328408009,-7.78493823352855e-05,0.203627234506547,0.00973337999669119
-0.0626365666022755,-0.00739099978167364,0.00431238335512544,0.000551462044355243,0.203611159192611,0.0108701035432391
0.0350895101465234,-0.00708558365001434,-0.0017469576926039,0.00260754180014185,0.54443316858087,0.0245608796645955
-0.0492666687345035,0.01375493227586,0.00393889086247657,-0.00173942224079411,0.473749914171974,0.021486968861472
-0.0304048284835324,0.0257827526853975,0.00228478281738979,-0.00261821193549477,0.226615657358495,0.00897031561896984
-0.0653166297237093,-0.00626100036459117,0.00308146458463625,0.00142438301019256,0.156764119740048,0.00565080705528467
-0.0531691584188252,-0.00765274306282264,0.00202235480981041,0.00162468511719193,0.506402255626877,0.0223077574078427
-0.0605797580435959,-0.0166068438126199,0.00156921476455737,0.00122493931980447,0.467338615710004,0.0199387959528426
-0.0819424717158732,-0.0107867102777281,0.00360653228862293,0.00255269919593478,0.27384365435252,0.0134372128416011
-0.0665583226870648,0.0272808518357879,0.00281466502482981,-0.00161579969044667,0.183264542801896,0.00936190693722345
-0.0658603535404179,-0.0186436221912172,0.00403730903015994,0.00353968700505091,0.395730922055907,0.0195616168322065
-0.00665247434204513,0.00469030603053561,0.00207003567715699,-0.000492968242943284,0.48020227221851,0.0219495450931193
-0.0193749472925421,-0.00971950940022371,0.00142165506349625,3.58718504457124e-05,0.227038433868142,0.0105134486239754
-0.0598821343260762,-0.0126893678940318,0.00283270389134767,0.00266899679767492,0.265312633272875,0.0128641861480938
-0.0363642430953105,0.0330262330566413,0.00263452832682858,0.000835332708482661,0.265112875439674,0.0141717769704171
-0.0166513959679673,0.00298114349651435,0.00260628962131553,0.00228523847165929,0.404521809157582,0.0194380363903706
-0.045343127730301,-0.0282260093862598,0.00300653658528624,5.01398326747252e-05,0.418190620827533,0.0176353948139998
-0.055860279716959,0.0013555527233722,0.00354625198869492,-0.000303995380752735,0.482173513250027,0.0240926459893308
-0.0453208900591116,-0.00480148801997966,0.00233173488175502,-0.000669729311108807,0.572586344230257,0.0254973965310406
-0.0151928995171537,0.0116644556155597,0.00197495571082971,0.00120078269465984,0.206245716080735,0.00946582727266125
-0.0245732873682256,-0.00113802266325711,0.00110352640749713,0.00252430364218928,0.391239316853837,0.0169247551831985
-0.0744315076528264,-0.00950905567583928,0.00342375194314169,0.00146820540710278,0.199559106393518,0.0082509432666549
-0.0892344417962474,-0.0306609486716757,0.00374345664612317,0.00125253374306213,0.225988114080171,0.0088699200470248
-0.0830389579985785,-0.0320909585996336,0.00353048062291272,0.000744365234019913,0.316827266268382,0.013339147029705
-0.0500381105485661,0.00512181304642398,0.00350092698782385,0.000405504761410033,0.566390206013603,0.0264253870337315
-0.0504444358120481,-0.0312790191534432,0.00294855079037637,0.00183857139991728,0.138012234793984,0.00729376454214629
-0.0306033294023601,0.00925183073521851,0.00278539432538362,-0.00186405867798413,0.452968680298339,0.0205605083748507
-0.0199897781793194,-0.0319584931845916,0.0023902238956587,0.0026943085909317,0.281342344988286,0.0113344394133136
-0.0787174197152059,-0.0101135726487233,0.00320528545249541,0.00152697311628499,0.444946727991668,0.0184123255329651
-0.0509272982517276,-0.00635394659044448,0.00149489774688134,-0.000140933301998654,0.220969096071633,0.0115623679445958
-0.103134679285285,0.0291103654246109,0.00447411193519291,-0.00200920728281035,0.187975769720587,0.00831543727912117
-0.0769583252820808,-0.00691297376728639,0.00321133965832564,0.0015083230637647,0.424098197136382,0.0194112683150689
-0.0726495692195242,-0.0181331742769259,0.00129353772289749,0.00118397172192994,0.19745011513633,0.00723183807162252
-0.0864035313315779,-0.0245439184180004,0.00342423650378501,0.00238266819728718,0.350330999735948,0.0161254780855474
-0.0753877786830922,-0.0308768957937846,0.00361316739110934,0.0018556131686191,0.122544941937565,0.00620628626177349
-0.0708927392491152,-0.0050032303823841,0.00355969120284366,0.00216837574708162,0.165836346260226,0.0059049452995857
-0.0316392309097013,0.0230890956176441,0.00313952145487709,-0.0030661958277451,0.345565578969829,0.0149392854027191
-0.0653011056977189,-0.0232634517802524,0.00359098628296783,0.00105935151821829,0.231357876230446,0.0111142385531463
-0.0959159450219035,0.00432753715815511,0.00366635165355748,2.77676566907383e-05,0.419367093074312,0.0188760073177745
-0.0137721870303118,0.0107635892561833,0.00196494216402166,-0.00160467675461321,0.310908151429321,0.0134116257187912
-0.0458170223247086,-0.0115938253311099,0.00441569068733262,-0.00190282215096003,0.472086576625184,0.023017525172312
-0.0619611161642349,-0.0102681675819093,0.00410350361706725,0.00191906542063211,0.19355625371117,0.00926026856290297
-0.0856196949717304,0.0169158638916397,0.00470849324388654,-0.000775213090061957,0.27503947931755,0.0125416687877
-0.0559989398652992,0.0152869963544105,0.00325094792325443,-0.000985728395207344,0.0951606616617895,0.00395100754453028
-0.0369471808268907,-0.00089822711386733,0.00242849290482477,0.0019482270454002,0.531573591794015,0.0229346632471222
-0.0968783284359726,0.0104404470567214,0.00272446411053258,0.000518062799620991,0.109013847892168,0.00321223293949693
-0.027737872709853,0.0139908928860113,0.00322724609903245,0.000399140777123567,0.34947122347036,0.017459484245368
-0.0447849731457366,-0.0137643913497749,0.00172854975151546,0.00175383004628389,0.520931663021923,0.0222816582374769
-0.00621741799935817,-0.0225554792328257,0.00303540035047516,-0.00156551969823215,0.244339017685945,0.0104827473624266
-0.0371678370190477,-0.0111561120766388,0.00336500223537468,0.000860602293287557,0.427540277230276,0.0209591380659999
-0.0967707121026391,-0.0483434599616426,0.00455503291845205,0.00302584719204604,0.354233466176329,0.0159726638805067
-0.057837486222088,0.00490494671447685,0.00355230637625523,0.0017384839409257,0.215212136197147,0.0113966395642395
-0.0494717774798656,0.0301882279260114,0.00135465220094333,0.000362926958792848,0.068692150070476,0.00359996166871509
-0.038268029150343,0.00886521234324606,0.00292782049688499,-0.00232292329236436,0.123278388373867,0.00277157082525148
-0.056620081391543,0.0189402634253368,0.00330773784174129,-0.000855520222815187,0.485150875897421,0.0211941876428767
-0.0389902596233959,0.0280880011122715,0.00357745205300366,-0.00100179542787735,0.320072050473968,0.0157613901500916
-0.0246596701508517,0.0147856797159613,0.00219095757456867,-0.00169718479980872,0.373663135344703,0.0170711693018861
-0.117757829928404,0.00814390334585714,0.00538299282385085,-0.000341113464456198,0.0238778763975473,0.000271134070688675
-0.0474768194064784,-0.0298640745734748,0.00339171890515521,0.00102961490397086,0.345822777129754,0.017494472755282
-0.0296647391919085,-0.00838410328609844,0.000675559565422165,0.000282569312044279,0.438740642249337,0.0187151939727259
-0.0887581689815023,0.0362868971354018,0.00344169772756911,-0.00147368174375244,0.196618752605649,0.0076903782911494
-0.087292537819766,-0.0219414209974058,0.00439655273874368,0.00172502789245863,0.422506691410909,0.0187914835541514
-0.0748816520542885,-0.0164241421033925,0.00327252568431917,0.00437029331804739,0.115568661652155,0.00589284278252047
-0.0681377501066745,-0.0295681129791406,0.00454668339297767,0.00128484161717365,0.271315172612827,0.0125709129251175
-0.0762022422716357,-0.016009847182749,0.00405534486494193,0.00517644512259014,0.497320382019039,0.0243247283670792
-0.0212644429882848,-0.0172399104815284,0.000901360714237942,-0.00119957107031923,0.183808836086374,0.00658259317635984
-0.0576089902035899,0.0301827745795073,0.00261034502044777,-0.000253547095170558,0.101651634291474,0.00529361068740703
-0.0649372771486522,-0.00336509236213912,0.00246739278444425,-0.000578890845584473,0.134507203640587,0.00653035764891496
-0.0703330116775321,-0.00176782680975018,0.00282097617910208,-0.000572806232595968,0.249949455822706,0.00933025290087392
0.0117924479300783,-0.0225176552240257,0.00129165956625387,0.00319336759801467,0.312606394167966,0.0141672411467227
-0.0807293452608487,0.0144985678652755,0.0035902381592088,-0.000482705111291215,0.217947030441997,0.00913744079815482
-0.0589946793345107,-0.048711236073472,0.00232886761023928,0.00269544849909162,0.68807418829007,0.0299145884107005
0.00911929480247259,-0.0116160890115873,0.00201835914783146,0.00157458920620989,0.513397268914386,0.023614808744731
-0.101185627893381,-0.0101343281576622,0.00527272996082122,0.000892963934765219,0.222322484053277,0.0101832033666855
-0.0374067735125835,-0.0161983309794366,0.00325966007453806,0.00206285254509395,0.57471606688809,0.0272186155693098
-0.0959091444454383,0.00152429170526154,0.00471390543913973,-0.000808149936024198,0.474285115512346,0.0187932698774563
-0.0507786672913142,-0.0330240989531329,0.00307770583819875,0.00181839235944695,0.30771867921401,0.0166053246081036
-0.040887873227996,0.00989048904025731,0.00317577850076607,0.000509951046865721,0.466018686807265,0.0214707448400573
-0.0294527292717993,-0.000355632455972713,0.00230196929768459,0.000896758589178049,0.305347770873942,0.0144426148835243
