"logco20","logch40","logco20xyear0","logch40xyear0","loggdppc0","loggdppc02"
-0.144691615886272,-0.000861315793795519,0.00385024558111804,0.000711470506876186,0.0849891590907792,0.00299443243288109
-0.148842808432827,0.0310107740162424,0.00425021755203822,0.000220719206259837,0.315492396239351,0.0133264999901841
-0.0953340241921418,-0.0107207221672215,0.00227770821939098,0.00180459388842094,0.672869933179822,0.0302358888340241
-0.0532495227048127,0.0228281666033578,0.00110785947336314,0.00145819900063903,0.504104186202158,0.0235345199541256
-0.160500338101876,0.0313849807714265,0.00251340304200332,-1.57473582836284e-05,0.480884904395391,0.0192126899245135
-0.0923694025802022,0.00229380949248432,0.00268125912682474,0.00100499876307569,0.415328117310619,0.0146482629672464
-0.107220334837929,-0.0473371333073546,0.00522544657117034,0.00222503317791085,0.303801270616289,0.010550752449842
-0.134150624716205,0.00531427995730658,0.0046195952006947,6.01638625243163e-05,0.216238716259483,0.00559249676634061
-0.0753080644443406,-0.0847672853904672,0.00206547195377162,0.00421041353047379,0.604615415186716,0.0218003600822574
-0.149624841240484,-0.018781422296491,0.00267798503587494,0.00295174449655743,0.281765950200236,0.0125852777681006
-0.0544343703287151,-0.0182850002017227,-0.000676138844594842,0.0044108927002932,0.572269492631332,0.025695524426566
-0.126508148197081,-0.023371584593443,0.00353580242724951,0.000572169387797252,0.395678099127387,0.0151602716818539
-0.110511981854554,-0.024937385040474,0.00235212674371965,0.00130718872323882,0.357251594264096,0.013520165060526
-0.117843086311293,0.030865084802293,0.00376560428453329,0.000665021839449274,0.0836458544665505,-9.78623727024754e-05
-0.171134779070507,0.0487732750933409,0.00650901272164977,-0.00420261080849174,0.188516648343318,0.00456071605111229
-0.145038581265699,-0.00118480379806231,0.00349374858054756,-0.00140709961411964,0.500229080365926,0.0174974554610487
-0.118331057395016,0.0176527008010577,0.00594273695440762,-0.00200963932814386,0.228671278548522,0.00958377464575051
-0.132431783148467,0.023948669042565,0.00439237945928529,-0.00360000602599154,0.579600293804505,0.0229813709752096
-0.160594506135673,0.0153958087300785,0.00399101252565823,0.00161754404989697,0.275814649469945,0.00898348307937837
-0.12714067436323,-0.0524403621548655,0.00517283501703885,0.00517257028062081,0.378561862204696,0.0126617341833094
-0.0933301220806191,0.00194594652825112,0.00183750856449328,0.0024445778849426,0.175311500763858,0.00483892523846543
-0.160443350430022,-0.00335620615891129,0.00341648825971051,-0.00231718341127171,0.355798946796072,0.0124523502244709
-0.0825763437184686,0.00485378455865263,0.00191417404761145,-0.00135684808750793,0.474026756005659,0.0174075481127348
-0.17158089125015,0.0467816307359946,0.00563309701024755,-0.00431071032806224,0.050031604775347,-0.00220055940771933
-0.071710540160145,0.0226109915914322,0.00260662476094153,-0.000852601196477528,0.612612585533449,0.0275922633305443
-0.0854847661161183,0.0178564213730106,0.00253541241997217,-0.00154432200899035,0.35271177576348,0.0144673915111566
-0.0876474652377289,-0.0162754720180156,0.00159107135692689,0.00243716194463097,0.200193130952188,0.00626012435435814
-0.196371790854172,0.00978544851568625,0.00353384358481234,-0.000709423141676269,0.472914678115573,0.0176993991450807
-0.139447580527937,-0.0156230240180444,0.00486827743495294,0.000268198499363119,0.347400116006177,0.0143623801144263
-0.102676770953603,0.0121713332484205,0.00323527750360236,0.00107106871357386,0.34199988549287,0.0137756447688504
-0.0975673887490205,0.0180774049805526,0.00188457512205491,-0.00134085683240411,0.521612077013839,0.0193519342179504
