"beta_pm","beta_year","theta_pop","theta_gdp","beta_pm_year"
0.159998214486578,0.0118467186865347,1.40851166326597,1.13964917412265,0.00109713709267101
0.160955684358282,0.0111120884580486,1.57029533718845,1.12869752726189,0.000944113751483556
0.135644753382945,0.016501857594969,2.09015896192825,0.653405256271336,0.00122237249052879
0.138664815182677,0.00200833484882756,1.50444747512569,1.24726586798669,0.00141714134569646
0.140856703919635,0.00132631624079361,0.77410495751563,1.84106013282573,0.000842059322849847
0.14728108734233,0.0214259731839232,2.76702900964863,0.586885362302394,0.000889215518043962
0.145922744178518,0.0172886345919658,1.91681050474693,0.941829307139388,0.0011970649551319
0.161643082226673,0.0127700546469553,2.25310850117543,0.867852199972432,0.00163197660591085
0.149283634980427,-0.00187941481632587,1.69779003868645,1.48967367449696,0.00131641717485968
0.165896699471055,0.015235463345978,1.77091127480994,1.00610367606847,0.000980414844555079
0.147544338440285,0.020131869082588,3.13061199854489,0.667680776843133,0.00108537293600494
0.153368011599677,0.0138807223163847,2.92358566478904,0.679104600737417,0.00131839502642709
0.128275277293726,0.00297922106852258,1.0443235007666,1.16693507431137,0.00158316929397445
0.140967476069177,0.00382651568384491,1.7631835819486,1.32872221054008,0.00128497127546957
0.157392760150249,0.0108867552670277,1.61095742560528,1.09185039367129,0.00122780376805977
0.139262688728456,0.00960580718756493,2.36327002862702,1.16429503719724,0.000707016652455886
0.138104638779878,0.0129469253920121,1.75738321124426,0.972056266018538,0.00139719195961291
0.170326137569454,0.00449956841878347,0.955101174252773,1.63672630006397,0.00108241325263493
0.143455618993841,0.013931534660018,1.9933473270271,0.958459546229296,0.00117244919273555
0.143558393823878,0.00460810966987757,1.98676939377599,1.08912495883998,0.00166210551188771
0.182544809123301,0.0147971627302845,1.98348353923625,1.12810621583646,0.000711066206743329
0.137443735194371,0.000210504596175973,1.34006373942491,1.34290170989445,0.00151173630981135
0.1684630000922,0.00287093290414729,2.22060639667818,1.44740901928583,0.000959629700059027
0.139170627588867,0.00242429344408841,1.48991616983979,1.28829312505437,0.00173405302267778
