"beta_pm","beta_year","theta_pop","theta_gdp","beta_pm_year"
1.24102825453014,0.0242190547570679,0.631040842769559,0.439267783439915,0.00385304352788435
1.24302499230617,0.0240418640058216,0.684032919517985,0.431592077188238,0.00369093119423036
1.20671470217153,0.024124684566501,0.855351008194985,0.276690792361081,0.00504019356161316
1.21055381591137,0.0194447393863391,0.663219287889054,0.472112216385127,0.00533095836958894
1.21435409603918,0.0209165627822167,0.423641777396303,0.671205688696696,0.00302225332850693
1.22687243045896,0.027669963276945,1.076766059649,0.237272103880341,0.00376038596850493
1.22275827166374,0.0261987033859994,0.798112477089421,0.367517516730799,0.00391029926934486
1.24570123917922,0.0249824230246189,0.907838482909831,0.334423732461788,0.00491151232351386
1.22794848607167,0.019576027136436,0.726174499564561,0.539375611378338,0.00464506100626105
1.25071986810124,0.0259635291605724,0.749622579426231,0.388475422879763,0.00348470977336846
1.22949382553147,0.0282249481542024,1.19589006722054,0.252238684621274,0.00372830158761497
1.23600423093744,0.0251822878107909,1.12788229820092,0.260527882705644,0.00477874080253218
1.19296265850395,0.0183438025341795,0.512800547510533,0.461046541348251,0.00604406781510879
1.21598597122196,0.0212737237330358,0.747897971486002,0.489737616013707,0.00451638062987564
1.23783983386665,0.0237980421710661,0.697490071467591,0.419778950690812,0.0042338768652031
1.21611972593231,0.0239176742219958,0.944620850724568,0.424210951721934,0.00334315883754422
1.21044732305679,0.02373356522289,0.746145137302955,0.38187613851675,0.00477221812995591
1.25619734650649,0.0229479586951639,0.482007740154278,0.600867628301031,0.00316828344663116
1.21929449478564,0.024658402208487,0.823290350327676,0.37089839318482,0.00422613514249643
1.21912022454392,0.0210135049004476,0.821146153928493,0.410846319000982,0.0055648858468232
1.27638056375923,0.0273185394433219,0.818692157168869,0.417921528463265,0.00247413340270586
1.20845758958675,0.0187968371327369,0.609373600157145,0.505620133544232,0.00544945740642841
1.25825055223963,0.0231843654243273,0.896846128250087,0.510455345055893,0.00325409122625693
1.2115609804977,0.020028656309834,0.658427156432997,0.48488157834021,0.00555640222074592
1.22805616364948,0.0219967832975097,0.500697572964363,0.413286795430219,0.00509399662674593
1.27168578346069,0.0268557274349496,0.755014397561525,0.367029311169064,0.00359021883537265
1.22012192417397,0.0247169402323706,0.996489671442584,0.228377935043428,0.00536832431405619
1.19606722244782,0.0199341972529092,0.764920727100695,0.325723501331357,0.00691448719542355
1.23005650067803,0.0188951064269554,0.650798551627278,0.5484004915976,0.00496047130920155
1.2070995475202,0.0249335578564456,0.880093244954946,0.344100773580841,0.00442421911112773
1.20687594768799,0.0223757142377481,0.577562340973315,0.413869121575103,0.00498460231254314
1.23265437022876,0.0238764087379918,0.764404992529472,0.338747702489233,0.00493053308331386
1.2024754255782,0.0205280735063376,0.648496464596565,0.449695942720381,0.00497451792021872
1.19035014673658,0.0187124506370985,0.642784179812973,0.425048203331085,0.00604873197915192
1.20750529188036,0.0239557043328138,0.84604552860297,0.37486662041968,0.00466580737473474
1.20589601319221,0.0212693164646996,0.611753056114591,0.501239472340994,0.00435335359163344
1.22829098353536,0.0243863423924937,0.856687880245283,0.292655181176991,0.00480119305550296
1.22432594324546,0.0212085252897546,0.76977686683538,0.427679804907148,0.00493201601141165
1.23852073614511,0.022754117420075,0.759945122060608,0.498557085156683,0.00361968001298398
1.24745038272049,0.0262003993935472,0.976031114841755,0.305143993079702,0.00423549997966853
1.26750792623926,0.0265895076768017,0.740868231419797,0.411776000968773,0.00274872820110405
1.23232703230769,0.0228835059754809,0.800917205152556,0.440250680238659,0.00423825646283538
1.25199791436409,0.0262816885426971,0.67528202743634,0.420601730164285,0.00360727424097346
1.21552227900136,0.0263103637787756,0.94431490070913,0.354274960810444,0.00312669801804756
1.20939501592147,0.0227351008393484,0.863402589002745,0.418137614694573,0.00428214917875571
1.22917127432296,0.0215022973244788,0.500145313931032,0.45074194988362,0.00517547646239806
1.25039743998147,0.0249479976397282,0.6680823009769,0.424155502520706,0.0034046781416375
1.21745927679349,0.0209741096787476,0.578925439349257,0.509206762202782,0.0047398435134683
1.20631639784098,0.0236948902394111,0.922534484525481,0.316929154934166,0.00531400820770521
1.21484625911028,0.0226094365839057,0.682951739664913,0.317201075823405,0.00586587532756001
1.21354221396534,0.022276104068477,0.746006783160973,0.380491812087028,0.00521515456703491
1.19466789992503,0.0195461531370487,0.553300137875406,0.544367217733525,0.00522687924829182
1.22231423198966,0.0215894169288039,0.762038159642551,0.453211850825197,0.00465997458251159
1.22455576422817,0.0228533705207542,0.82788429711679,0.355536760257939,0.00422085421147491
1.22348092167435,0.0228173247112946,0.810585689924507,0.408302204987645,0.0048305600302923
1.1946552249931,0.0216162644889053,0.849055314909087,0.378628942300981,0.0051823200819145
1.24832997573952,0.022849559066715,0.550155935521479,0.53603086160234,0.00374926180790442
1.21538531772158,0.0222821927821074,0.76041626865135,0.525833500655473,0.00365233850189847
1.22209671394219,0.0226109707858564,0.81466719868255,0.332687276191138,0.00537034073701164
1.23047749786863,0.0238878307197646,0.847237432952927,0.35972979847161,0.00448280446179952
1.24022598019978,0.0246505328761386,1.0126782319367,0.335828298063808,0.0040940002130709
1.20760776638223,0.0206291570061163,0.522233074207763,0.392810443801493,0.00619177436922994
1.23934071107641,0.0226026651987385,0.875090591094415,0.418730355484577,0.00436307511202358
1.23884592196586,0.0226391972421581,0.771228858072861,0.405347536864086,0.00492807458425525
1.25770255429732,0.0250422828370546,0.719863029943058,0.536095791113822,0.00259373717285259
1.20120526912289,0.0205233177428094,0.567548734796633,0.34605325705201,0.00631496224171054
1.22925600922478,0.0243147798673322,0.693436729614621,0.490770474558526,0.00309320064447218
1.21495561201218,0.0215562677927786,0.732244574731207,0.488386331647853,0.00452597234828818
1.22085729309032,0.0270335435560554,0.818338382677062,0.335648138759459,0.00374258876565845
1.17752553248839,0.0223055856804386,0.955037120678205,0.31501382861297,0.0057725958308083
1.23473268792769,0.0225825745223404,0.772284490497179,0.401871250473606,0.00476110968277203
1.24053234007286,0.0209415111864949,0.450982790253896,0.602697215512813,0.00437847682464408
1.21475447129641,0.0241301371409964,0.71344700935352,0.352249491407403,0.00446645290026758
1.25726102647217,0.0264367151360766,0.728458979125088,0.428142157209762,0.00297582042555699
1.25084573608195,0.0247980080893047,0.798641075914636,0.422943056103147,0.00363070590009508
1.22756156908601,0.0273929738637704,0.825955247143599,0.358248413586146,0.00317192646000237
1.21321689629777,0.019848314156241,0.692919468215696,0.456742879304668,0.00551250789106555
1.23997348461325,0.0252957526106659,0.601390099256571,0.382318188681886,0.00454525273082131
1.22481271573671,0.0239458454191848,0.740853964167182,0.41374394573655,0.00418602856323193
1.24163770381276,0.0256276426780869,0.715167288774125,0.409511082906619,0.00347034629646001
1.22316064625811,0.0253267160863834,0.90759809813704,0.373358247797744,0.00436789041999249
1.2180042314044,0.0244385663161853,0.777311367546147,0.387073013447191,0.00438240525094382
1.25760088696493,0.0261659431831258,0.864376074100432,0.377388074416125,0.00327049487763646
1.23977946461415,0.0256560398888713,0.712960151405392,0.446863070312294,0.00268223418531634
1.20404907905779,0.02045973579862,0.667784679374777,0.429898365970144,0.00584275145174268
1.21918262876448,0.0257242987501188,0.630373561272966,0.426022434875712,0.00370107037324039
1.193483878619,0.0223404135405347,0.634312688385022,0.367919772152529,0.00539263805474147
1.26033956272008,0.0288503583955106,1.05501238322301,0.283046168145946,0.00282473506820004
1.22057949038375,0.022581062108019,0.624345828205145,0.366233522146261,0.00541143614391072
1.22919754449942,0.026090834147901,0.724226168605385,0.388468610947784,0.00309780194294424
1.20645000851398,0.0215358600088621,0.966132892690645,0.296147907898373,0.00590550002454701
1.22679582543524,0.0230228781272475,0.572133197232587,0.473172297635418,0.0035841734028001
1.22185246463854,0.0244307887399051,0.811602499109065,0.275019217945378,0.00535266548870432
1.23088038221132,0.0234637587506873,0.780743487611603,0.367494899663297,0.00505349420190155
1.21641089258305,0.0244779925550374,0.810960787945796,0.331340074409701,0.00428533382766904
1.24492645778012,0.0255140821445362,0.788381762689026,0.401956047316014,0.00376503876179396
1.1655002302458,0.0209184002294109,0.779794935103479,0.341608042674989,0.00617230589139966
1.19111537579582,0.0219132016642415,0.8820703379203,0.323695335824644,0.00569719369004767
1.22955539070594,0.0224058198885284,0.767578113443298,0.494406778509935,0.00398362574889278
1.24466790398061,0.0233046718402649,0.656493130151429,0.543533583079943,0.00334924028240324
1.25516914144615,0.0262050992203372,0.870905527827233,0.407743913156367,0.00328936295087733
1.23839378939971,0.0247451454462829,0.921517455934968,0.287255636969143,0.00463393389643922
1.22821609032378,0.021596898910383,0.613978237715002,0.559433709023595,0.00365462730543138
1.2405446221138,0.023769430548228,0.622168333849351,0.404843212959121,0.00414900339669663
1.22815755058358,0.0209801669557687,0.636064153897413,0.489894248848131,0.00488824114577932
1.22230498116353,0.0240578995890968,0.676766436498389,0.43958423958563,0.00415179322478456
1.24632664427752,0.0241092298396575,0.628823433263599,0.44769423646011,0.00378398237202278
1.25098140408802,0.0236859315693399,0.641007742693397,0.451638024416498,0.00428290458561973
1.22949647091203,0.0220349712095031,0.566549334617978,0.505969547319601,0.00406125577020603
1.19848180462975,0.0209342797381422,0.740842875436427,0.453214724177644,0.00495567513293553
1.2361257766856,0.0232492505851251,0.641519933806708,0.477487437818772,0.00392583610616448
1.20966351508231,0.0233517705667623,0.841814041041313,0.275442587617472,0.00577064320027007
1.25327336400423,0.0256729480589357,0.897209581264914,0.330144152343627,0.00476286755406435
1.22134191420721,0.0216740254745566,0.611316299139333,0.497934760111355,0.00427378958924993
1.23031120053785,0.0232417636084782,0.936855978904121,0.410015732839702,0.00401356595863328
1.20303238143084,0.0220710356404691,0.747670795317321,0.383027644345411,0.00554666707275992
