"beta_pm","beta_year","theta_pop","theta_gdp","beta_pm_year"
1.16348197166622,0.00917142014624062,-0.297639908904329,0.870237472677529,0.00194549606594798
1.16759031002873,0.00897031870017648,-0.314651682790035,0.88080290755551,0.00187972096316771
1.14425483082631,0.00804801655318724,-0.399759247005236,0.89871895889067,0.00213418539307182
1.15115967411262,0.00798579932510065,-0.296075183522065,0.893775994992121,0.00221757827226162
1.15529958954293,0.00989992331629119,-0.178164285050505,0.878060178130287,0.00153024463643053
1.16763708618314,0.00841123376492684,-0.473605536749269,0.937874042041237,0.00172344557161379
1.15800022702874,0.00917980483204983,-0.361659734081666,0.900074045566414,0.00182467158856704
1.17563872755227,0.00832009851010097,-0.402615066900697,0.912967726376031,0.00218967851036596
1.17177466829736,0.00817652828050248,-0.297885790078968,0.918684226079003,0.00199703819683684
1.17260001211306,0.00916874080688655,-0.344679261287276,0.885079778488552,0.00183985296050081
1.17882599980292,0.00842593296004198,-0.503502086152957,0.969127198878473,0.00163593881930661
1.17850025428718,0.00763755991595118,-0.482688223158302,0.952749825179386,0.00202635987164646
1.12955870210458,0.00795706505613834,-0.255293955510734,0.860029631134311,0.00245834915335018
1.16186013930371,0.00845130474849548,-0.315816691289338,0.916476121952527,0.00192465136413871
1.16444079803983,0.00883479842920431,-0.321075495996639,0.882949080103923,0.00201985474414567
1.16959681359202,0.00854935052028926,-0.387925204112907,0.949637717752062,0.00149488716003527
1.14859069971131,0.00866291566884678,-0.34246286092933,0.89415188633995,0.00205579132815542
1.17683482860508,0.00983175254807468,-0.215560678962622,0.865108937466635,0.00177744767357029
1.15803134707342,0.00870080900635092,-0.367617578850413,0.907885988558651,0.00189009459729507
1.16137883219874,0.00780737362676632,-0.356773947815122,0.916163780649395,0.00227047383378552
1.19489408939367,0.00948062112420648,-0.358464401522634,0.900912656771588,0.00158279246894372
1.14931682156382,0.00807406176425814,-0.272218583920255,0.888654060249077,0.00225241402341161
1.19842344057245,0.00865679594669626,-0.355505956653623,0.945024481476576,0.00162274740875358
1.15260655673442,0.00823327937513753,-0.291547014300848,0.895099653472173,0.00227962141088977
1.14449407522836,0.00866376472937387,-0.266633224748251,0.836827487192153,0.00236831380633937
1.18301358452885,0.00921255172662785,-0.353184153922699,0.875830929168861,0.00197762074233835
1.1572572360922,0.00764786031753302,-0.452768502197418,0.918527274725985,0.00224095047376262
1.13629089069394,0.00725040635213692,-0.360995496576653,0.890612044381499,0.00267687133366007
1.1685613590103,0.00814490301536233,-0.274518079688859,0.901874869141128,0.00214353966920441
1.15250220026129,0.00859992310946604,-0.389562151484881,0.919195014149487,0.00187842041361765
1.13776755294806,0.00874607107083137,-0.286593598909673,0.861437074020061,0.00218853572072614
1.1585682918657,0.00833593915468473,-0.360201751701249,0.882968326762538,0.00222745060382845
1.14345758433833,0.00826479769272785,-0.297080308800845,0.887600545963677,0.00209818973217849
1.13375272808826,0.00765433926841995,-0.300868690124562,0.884313031992937,0.002393580955326
1.15320187789575,0.00852470264576361,-0.372152654340068,0.917561242876102,0.00195228195618268
1.14769271625045,0.00881102040469166,-0.273846919102523,0.888943276440476,0.001906966653991
1.15820568842463,0.00810142431592293,-0.397618401757981,0.896449351198175,0.0021464338152895
1.16237303353027,0.00802411927683318,-0.338402502751257,0.905951851741986,0.002123750899546
1.1764829567732,0.00881342777128121,-0.318594038564918,0.914944995492501,0.00173983453371701
1.17869708132833,0.00840304017258375,-0.429411647424066,0.922553011129322,0.00197250387776526
1.18380664341392,0.00941418835029358,-0.337487253271452,0.883299737429255,0.00168126509928068
1.17034853808047,0.00850190846362392,-0.344551327674539,0.913916845909779,0.00191718009141804
1.17116548623527,0.00956367146814964,-0.315660072641789,0.873747854232924,0.00190170529823793
1.16279398484682,0.00891264216563331,-0.405659669609956,0.934506672303133,0.00147613327191296
1.15948894982829,0.00834032820646544,-0.366123551991929,0.930631837021799,0.00180481823392945
