time,country,pm_total
2020,TGO,9.752856945273884
2020,HKG,9.332
2020,SLE,6.218856945273885
2020,BGR,3.7216982428405343
2020,LAO,5.907684873949581
2020,LBN,5.279083464976502
2020,NIC,4.238950824095818
2020,SLV,2.419950824095819
2020,LBY,7.356
2020,PRY,7.4910000000000005
2020,KGZ,8.08152276107832
2020,TKM,2.4144817810669394
2020,DNK,11.516500510548521
2020,SGP,8.744499999999995
2020,FIN,9.677868947070744
2020,SVK,10.948267501803796
2020,NOR,9.123243516163077
2020,COG,9.752856945273884
2020,CRI,8.193950824095818
2020,CAF,11.442856945273885
2020,IRL,5.935466736559983
2020,LBR,21.892856945273884
2020,NZL,3.663
2020,PSE,6.444083464976503
2020,HRV,10.329995892110489
2020,OMN,9.771083464976503
2020,PAN,9.253950824095819
2020,MRT,6.049856945273884
2020,KWT,13.068083464976503
2020,GEO,9.752600133065108
2020,BIH,5.748333950978418
2020,PRI,8.234235294117648
2020,URY,5.376999999999999
2020,ERI,18.237519767010447
2020,MDA,11.234053083608565
2020,MNG,5.203939320388349
2020,LTU,15.100361215865803
2020,ALB,7.433606716351342
2020,ARM,11.133318341131295
2020,JAM,4.995235294117647
2020,QAT,11.026083464976502
2020,BWA,28.413621881521642
2020,NAM,7.101621881521641
2020,GMB,11.442856945273885
2020,LSO,10.693621881521642
2020,MKD,3.787460744235686
2020,SVN,10.71443145615524
2020,GAB,4.0428569452738845
2020,LVA,9.422390628867486
2020,GNB,10.684856945273884
2020,XKX,5.509461302151724
2020,TTO,4.024235294117648
2020,BHR,11.201083464976502
2020,GNQ,15.634856945273885
2020,EST,8.209774867875847
2020,MUS,14.656519767010446
2020,TLS,7.255
2020,CYP,12.395115158360664
2020,SWZ,4.923621881521641
2020,DJI,16.020519767010445
2020,FJI,3.663
2020,GUY,6.544235294117647
2020,BTN,7.545584392014539
2020,COM,21.258519767010455
2020,MNE,9.03648348759971
2020,MAC,7.951000000000009
2020,SLB,7.951000000000009
2020,SUR,7.997235294117656
2020,LUX,13.185525228497026
2020,CPV,11.205856945273894
2020,ESH,8.05200000000001
2020,MLT,9.214921608681248
2020,MDV,7.951000000000009
2020,BRN,9.698000000000008
2020,BHS,7.997235294117656
2020,BLZ,8.889950824095829
2020,ISL,7.95700000000001
2020,SIS-Oceania,7.951000000000009
2020,SIS-NAmer,7.951000000000009
2020,SIS-Gondwana,7.951000000000009
2020,SIS-Europe,7.951000000000009
2020,EUR-Micro,7.951000000000009
2030,CHN,24.836904739564407
2030,IND,39.49131301816864
2030,USA,5.733998748750348
2030,IDN,37.882392578641564
2030,PAK,47.522069303294224
2030,BRA,5.64283870050913
2030,NGA,44.02507180722286
2030,BGD,49.64441020777895
2030,RUS,7.271746985682055
2030,JPN,6.373053168755673
2030,MEX,16.03443957075132
2030,PHL,9.479925409290235
2030,ETH,16.070888000929216
2030,EGY,17.794494718476347
2030,VNM,20.27862603338839
2030,DEU,5.316789366469357
2030,IRN,26.950034997852928
2030,TUR,11.89803576982076
2030,COD,9.619523795363136
2030,THA,10.972579742060987
2030,GBR,4.453925325930703
2030,FRA,5.5189940440327865
2030,ITA,7.100344948477374
2030,ZAF,10.59658734011266
2030,TZA,8.408958498661908
2030,MMR,7.853741056539027
2030,KOR,19.727184307200243
2030,COL,8.823824622704993
2030,KEN,9.88530240459766
2030,ESP,5.143053908140649
2030,UKR,6.198856729853341
2030,ARG,3.6934971277166655
2030,DZA,11.978834935370903
2030,POL,9.053741567558154
2030,SDN,16.06693227968948
2030,IRQ,12.069600598311371
2030,UGA,16.063214158424476
2030,CAN,6.372961459156709
2030,MAR,12.026483663708811
2030,AFG,51.37103979660449
2030,SAU,12.146502463134384
2030,MYS,27.84815852721175
2030,UZB,11.878052102702501
2030,PER,7.013706716563595
2030,VEN,16.066829048283306
2030,GHA,11.441001452867326
2030,YEM,8.200588650666164
2030,AGO,24.89653530973341
2030,NPL,17.735341772072438
2030,MOZ,8.886405426154832
2030,PRK,9.23752743974162
2030,MDG,16.441516295876383
2030,AUS,13.565851273848388
2030,CIV,9.43442594709551
2030,TWN,7.934616945081668
2030,CMR,9.442560159240196
2030,LKA,8.797869960760659
2030,NER,11.530195461456678
2030,ROU,8.650574807871166
2030,SYR,10.131383370010555
2030,BFA,19.58838530499971
2030,MLI,5.457704733843563
2030,CHL,4.822639690879109
2030,KAZ,5.214148500996756
2030,NLD,7.393144915532806
2030,MWI,9.320701230305685
2030,ZMB,7.378074342208213
2030,ECU,6.7838404346997
2030,GTM,5.603762567690944
2030,KHM,9.34982690542825
2030,SEN,9.104885584306988
2030,ZWE,8.889958955240324
2030,TCD,9.440253254377913
2030,SOM,21.742371289749073
2030,RWA,13.46028144632785
2030,GIN,5.614356339413878
2030,TUN,2.671220206733021
2030,CUB,6.718929769792943
2030,BEL,8.11039953328766
2030,SSD,6.491942638043911
2030,BOL,3.9471775229385955
2030,BEN,8.143280938193762
2030,GRC,5.183289755908975
2030,BDI,13.332829798131645
2030,HTI,3.8164437656505834
2030,CZE,4.222798306812342
2030,DOM,5.702134932420032
2030,PRT,4.509604164547408
2030,AZE,9.920647890095289
2030,SWE,9.153974582297055
2030,HUN,10.98096488376735
2030,BLR,5.56702621711913
2030,JOR,6.998782936992902
2030,HND,13.989761960978585
2030,ARE,12.376777459015004
2030,PNG,6.690814572376592
2030,AUT,8.86764132780101
2030,TJK,5.23725774360979
2030,CHE,4.74837373611277
2030,ISR,14.930506722108317
2030,SRB,8.95801378471677
2030,TGO,9.528321026593838
2030,HKG,11.65711762093655
2030,SLE,6.085805933339756
2030,BGR,3.131567362220932
2030,LAO,5.463770295007288
2030,LBN,4.679145654017703
2030,NIC,3.035103627653075
2030,SLV,1.8919662033255773
2030,LBY,6.806599847425762
2030,PRY,7.685333857414781
2030,KGZ,7.351104377419539
2030,TKM,1.7460545968980727
2030,DNK,9.815769238478385
2030,SGP,10.3171350855523
2030,FIN,9.738313509290974
2030,SVK,6.812168606863585
2030,NOR,9.263561582552272
2030,COG,9.501293002245493
2030,CRI,7.491353949673858
2030,CAF,11.564557058458206
2030,IRL,4.8674564043970046
2030,LBR,15.006749780066698
2030,NZL,3.74900763838937
2030,PSE,6.493480687445665
2030,HRV,8.492066572798107
2030,OMN,8.068200052718813
2030,PAN,14.772012747789685
2030,MRT,4.884770446760283
2030,KWT,11.588834140778015
2030,GEO,8.984822983087714
2030,BIH,5.329857460343328
2030,PRI,9.047548407046502
2030,URY,5.191181922987328
2030,ERI,14.723521455827193
2030,MDA,9.648273436612921
2030,MNG,4.996481075325517
2030,LTU,11.980113437811386
2030,ALB,8.585339817190913
2030,ARM,9.89047083431163
2030,JAM,3.122587445268179
2030,QAT,9.97612550785174
2030,BWA,21.811233777139556
2030,NAM,6.169754650343153
2030,GMB,11.487628088848197
2030,LSO,9.195742654367475
2030,MKD,2.698964784826817
2030,SVN,8.777427989445126
2030,GAB,3.3284962829876306
2030,LVA,7.89456465875273
2030,GNB,9.147357562696547
2030,XKX,5.371826964925422
2030,TTO,6.015155605536616
2030,BHR,9.698910689976941
2030,GNQ,12.88391828477836
2030,EST,7.324583144879354
2030,MUS,10.668089276242666
2030,TLS,6.736481765939782
2030,CYP,14.241915351289968
2030,SWZ,3.641802119105322
2030,DJI,13.000553181806959
2030,FJI,3.757829695334164
2030,GUY,6.8025370529703455
2030,BTN,6.8713505887656865
2030,COM,17.422215300756402
2030,MNE,8.735349764985987
2030,MAC,7.80319958241182
2030,SLB,7.80319958241182
2030,SUR,7.845015870643965
2030,LUX,11.751392662238324
2030,CPV,10.457357946740501
2030,ESH,7.88619888183668
2030,MLT,8.773213147409553
2030,MDV,7.80319958241182
2030,BRN,9.727602954157053
2030,BHS,7.845015870643965
2030,BLZ,8.627134902542133
2030,ISL,7.807479874992148
2030,SIS-Oceania,7.80319958241182
2030,SIS-NAmer,7.80319958241182
2030,SIS-Gondwana,7.80319958241182
2030,SIS-Europe,7.80319958241182
2030,EUR-Micro,7.80319958241182
2040,CHN,23.184862676039756
2040,IND,37.79424581878237
2040,USA,5.3168318773062815
2040,IDN,44.807616326433326
2040,PAK,50.90610371395044
2040,BRA,5.913642006226505
2040,NGA,39.80344555782614
2040,BGD,50.88336045092876
2040,RUS,6.894144481364198
2040,JPN,6.025566853156276
2040,MEX,16.041120954081407
2040,PHL,10.555288190223513
2040,ETH,15.138606620622777
2040,EGY,20.643849472707252
2040,VNM,21.004479991330935
2040,DEU,4.38534750144767
2040,IRN,29.598475610123536
2040,TUR,10.047748733630119
2040,COD,10.577819531236615
2040,THA,11.548034095928926
2040,GBR,4.025036918254103
2040,FRA,4.66463479927598
2040,ITA,5.7552438178397125
2040,ZAF,10.117322285558359
2040,TZA,9.281273836455124
2040,MMR,8.658929140183918
2040,KOR,18.973412766471085
2040,COL,9.008849597718045
2040,KEN,10.99109522657366
2040,ESP,4.436925888216556
2040,UKR,5.878592478100945
2040,ARG,4.056468436463076
2040,DZA,14.597411392473433
2040,POL,5.369876468584523
2040,SDN,15.10177540341249
2040,IRQ,13.455722931374446
2040,UGA,15.133021780161915
2040,CAN,6.461457534583458
2040,MAR,14.76092086045713
2040,AFG,58.0776884632568
2040,SAU,11.021499687796624
2040,MYS,30.867126660678647
2040,UZB,13.199291040424805
2040,PER,8.31390232215577
2040,VEN,16.379142761888176
2040,GHA,12.86593520202979
2040,YEM,8.83650662821195
2040,AGO,30.84613528239713
2040,NPL,18.73926657824928
2040,MOZ,9.190079066958255
2040,PRK,8.122677765985514
2040,MDG,15.991616963610502
2040,AUS,14.928781520096756
2040,CIV,10.33234429690729
2040,TWN,8.21173369317068
2040,CMR,10.342507591204154
2040,LKA,5.717200156101503
2040,NER,13.053069832807315
2040,ROU,9.122732905703227
2040,SYR,11.143234309741157
2040,BFA,19.454839702963774
2040,MLI,5.152398174842533
2040,CHL,5.495979535932236
2040,KAZ,5.768451541002871
2040,NLD,6.9875320854968415
2040,MWI,9.241833978110998
2040,ZMB,7.975576593750159
2040,ECU,7.723537680415819
2040,GTM,6.258016318616832
2040,KHM,10.30809793895644
2040,SEN,9.609674821765104
2040,ZWE,9.122880399186162
2040,TCD,10.388028561445719
2040,SOM,23.136516533777836
2040,RWA,12.15544316328226
2040,GIN,5.2274063976912295
2040,TUN,3.258031719922283
2040,CUB,7.640464904394069
2040,BEL,6.52644253605173
2040,SSD,7.168297677228878
2040,BOL,4.14770155569635
2040,BEN,6.423610795409626
2040,GRC,5.106892599720048
2040,BDI,11.183250332931925
2040,HTI,4.676751077458257
2040,CZE,3.334704975628688
2040,DOM,3.7134642243870815
2040,PRT,4.0590883392424795
2040,AZE,11.10212101100897
2040,SWE,8.858526463074517
2040,HUN,11.506721050775278
2040,BLR,4.497134658982189
2040,JOR,6.4195189396046946
2040,HND,12.96990995883942
2040,ARE,10.01317223540493
2040,PNG,7.642977452003985
2040,AUT,9.153692961436647
2040,TJK,3.157317892091446
2040,CHE,4.350299016545254
2040,ISR,15.50975154621556
2040,SRB,8.644998061437393
2040,TGO,9.733040983479842
2040,HKG,14.009583162428326
2040,SLE,6.5985463335635615
2040,BGR,2.790708700615917
2040,LAO,6.390823548512141
2040,LBN,4.510975650624207
2040,NIC,2.8067704460816576
2040,SLV,1.8631066506677345
2040,LBY,7.81073391165273
2040,PRY,7.893914089582734
2040,KGZ,8.07364622666788
2040,TKM,1.4170313558175986
2040,DNK,10.030579930408841
2040,SGP,11.272436338106822
2040,FIN,10.74747372290722
2040,SVK,4.5303361549761165
2040,NOR,10.263222962227129
2040,COG,9.584849837425491
2040,CRI,8.342620029856377
2040,CAF,13.136333500747686
2040,IRL,5.005588756512099
2040,LBR,10.8480191650707
2040,NZL,3.851758523857506
2040,PSE,6.953033297952832
2040,HRV,8.543423306448082
2040,OMN,7.0440341234902775
2040,PAN,9.94699290934109
2040,MRT,4.035909103747201
2040,KWT,9.292494883513218
2040,GEO,9.043289688607526
2040,BIH,5.176616985477274
2040,PRI,10.67371202908868
2040,URY,5.897444458586023
2040,ERI,14.179681644488456
2040,MDA,10.156347782048934
2040,MNG,5.592748253156145
2040,LTU,8.731702594435204
2040,ALB,7.067153572527953
2040,ARM,10.491350698863172
2040,JAM,2.1414860822086967
2040,QAT,10.789697270714576
2040,BWA,15.901961952443017
2040,NAM,5.96596973072201
2040,GMB,12.924628966459014
2040,LSO,9.920246742671528
2040,MKD,2.2535343941114605
2040,SVN,8.674918883119513
2040,GAB,3.0601046843410944
2040,LVA,7.8218732187851
2040,GNB,9.673782422904093
2040,XKX,5.269011546015128
2040,TTO,8.485335726959946
2040,BHR,10.15322231432923
2040,GNQ,9.535249975796464
2040,EST,7.031736529922666
2040,MUS,8.828110920049017
2040,TLS,7.713749751617154
2040,CYP,16.236576098105093
2040,SWZ,3.21672353209281
2040,DJI,11.607775751740693
2040,FJI,3.9101112284709822
2040,GUY,6.956566575986586
2040,BTN,7.178403736093353
2040,COM,16.37332094116311
2040,MNE,9.054407868747829
2040,MAC,8.308545915012466
2040,SLB,8.308545915012466
2040,SUR,8.34747356289315
2040,LUX,11.35862854451455
2040,CPV,10.814729250164445
2040,ESH,8.393372140386173
2040,MLT,9.099300357975734
2040,MDV,8.308545915012466
2040,BRN,10.436004644291394
2040,BHS,8.34747356289315
2040,BLZ,9.080952403621191
2040,ISL,8.312043185396368
2040,SIS-Oceania,8.308545915012466
2040,SIS-NAmer,8.308545915012466
2040,SIS-Gondwana,8.308545915012466
2040,SIS-Europe,8.308545915012466
2040,EUR-Micro,8.308545915012466
2050,CHN,22.07095275855572
2050,IND,38.228979268787725
2050,USA,5.276906040346342
2050,IDN,51.08080151805207
2050,PAK,57.00094485414612
2050,BRA,6.370162793764414
2050,NGA,38.19866986009843
2050,BGD,52.76810933259404
2050,RUS,6.7728069567835325
2050,JPN,5.691908570451896
2050,MEX,16.267915155668348
2050,PHL,11.557726562616915
2050,ETH,15.437438357463256
2050,EGY,23.73694294487141
2050,VNM,22.23964274069006
2050,DEU,3.9189125059950616
2050,IRN,34.936311832293526
2050,TUR,10.008561456796022
2050,COD,12.000395808192932
2050,THA,12.197041363157622
2050,GBR,3.7555728406338247
2050,FRA,4.219196250224463
2050,ITA,5.0873523502291
2050,ZAF,10.581942159192701
2050,TZA,10.751610523677854
2050,MMR,9.458583344935546
2050,KOR,17.765159755103053
2050,COL,9.607786449032064
2050,KEN,13.066931427436865
2050,ESP,4.057679353586485
2050,UKR,6.044114639715111
2050,ARG,4.255959691058187
2050,DZA,17.250593485482327
2050,POL,4.777740315559341
2050,SDN,15.348968860017994
2050,IRQ,15.645147343460044
2050,UGA,15.43329089658741
2050,CAN,6.531499579351805
2050,MAR,17.562647400279285
2050,AFG,59.10435479044429
2050,SAU,11.14101551887139
2050,MYS,32.29914808189603
2050,UZB,14.775298239259964
2050,PER,9.39906138405624
2050,VEN,17.33672761623786
2050,GHA,15.342272108965943
2050,YEM,9.674921691680957
2050,AGO,41.57634556322255
2050,NPL,20.522431557070796
2050,MOZ,10.014674429378097
2050,PRK,7.073743088223133
2050,MDG,16.74350952946625
2050,AUS,15.932322982594023
2050,CIV,11.69674506713236
2050,TWN,8.154429139204728
2050,CMR,11.723793381733843
2050,LKA,3.83821368504071
2050,NER,15.601878106518383
2050,ROU,10.006369454808615
2050,SYR,12.458970068690858
2050,BFA,20.42506689992384
2050,MLI,5.057614994282485
2050,CHL,6.333295196267273
2050,KAZ,6.564895456981043
2050,NLD,6.847609750960453
2050,MWI,9.065469051373357
2050,ZMB,9.001179657158543
2050,ECU,8.868850533728638
2050,GTM,7.1166867533024964
2050,KHM,11.391899185228322
2050,SEN,10.649282265245374
2050,ZWE,9.81603623174474
2050,TCD,11.84364861706628
2050,SOM,25.534391304490228
2050,RWA,11.74135623253118
2050,GIN,5.164300965231035
2050,TUN,3.718031163949585
2050,CUB,8.776421043386486
2050,BEL,5.760942597820501
2050,SSD,8.161251160535484
2050,BOL,4.273025595084667
2050,BEN,5.4427784358146045
2050,GRC,5.073764813862869
2050,BDI,10.310491813528627
2050,HTI,5.739713935988314
2050,CZE,2.891774181391264
2050,DOM,2.912550222179411
2050,PRT,3.807389732517551
2050,AZE,13.11438356413293
2050,SWE,8.497996704787127
2050,HUN,13.041685909416735
2050,BLR,3.904964096421728
2050,JOR,6.583506028129841
2050,HND,13.417540448571135
2050,ARE,8.855234098489147
2050,PNG,8.829426636269888
2050,AUT,9.829537898938415
2050,TJK,2.510870224925453
2050,CHE,4.207231371568749
2050,ISR,17.320405923175727
2050,SRB,8.349933477593593
2050,TGO,9.869796196423188
2050,HKG,16.286911672807296
2050,SLE,7.253587084685525
2050,BGR,2.631297201016042
2050,LAO,6.5547522682584995
2050,LBN,4.229266068046517
2050,NIC,2.2882893097920327
2050,SLV,1.877211097472523
2050,LBY,9.091969400926162
2050,PRY,7.788280377544664
2050,KGZ,9.183155073610722
2050,TKM,1.3250136507529167
2050,DNK,10.693687544910809
2050,SGP,12.367654965555674
2050,FIN,12.479682965114119
2050,SVK,3.81439733598579
2050,NOR,11.966938698277438
2050,COG,9.616342766394299
2050,CRI,9.456557073437972
2050,CAF,15.80061562787945
2050,IRL,5.361596482437683
2050,LBR,9.566097425267635
2050,NZL,3.898866018093683
2050,PSE,7.269013350070281
2050,HRV,9.054315235680777
2050,OMN,6.563120586212236
2050,PAN,9.395217845862135
2050,MRT,3.92780222740419
2050,KWT,8.136777180215404
2050,GEO,9.705748955172222
2050,BIH,5.136902697705613
2050,PRI,13.223497420196367
2050,URY,6.7500775772684065
2050,ERI,14.827666075052203
2050,MDA,11.299812491235285
2050,MNG,6.408688165710135
2050,LTU,7.525719590243574
2050,ALB,4.603691825929445
2050,ARM,11.512627119007648
2050,JAM,1.8462428297844011
2050,QAT,11.846847585733103
2050,BWA,13.56375523881953
2050,NAM,5.904280365684288
2050,GMB,15.398184253494037
2050,LSO,11.167646289835178
2050,MKD,1.914782283264133
2050,SVN,8.883045356546866
2050,GAB,3.0834273725195107
2050,LVA,8.204684379358941
2050,GNB,10.71060244885682
2050,XKX,5.165038207574281
2050,TTO,10.768364314185437
2050,BHR,10.895749199212165
2050,GNQ,8.312385053374015
2050,EST,6.913645585631114
2050,MUS,8.124758477123372
2050,TLS,8.909203942597996
2050,CYP,18.25758003832611
2050,SWZ,3.3133253740927273
2050,DJI,11.032360728647866
2050,FJI,4.000411023083468
2050,GUY,6.8147401218947765
2050,BTN,7.700504590960827
2050,COM,16.634643268037863
2050,MNE,9.76978734443847
2050,MAC,9.194068336224149
2050,SLB,9.194068336224149
2050,SUR,9.23129397518869
2050,LUX,11.548335849610353
2050,CPV,11.769546659701216
2050,ESH,9.28396808274535
2050,MLT,9.804476291885285
2050,MDV,9.194068336224149
2050,BRN,11.52501897949941
2050,BHS,9.23129397518869
2050,BLZ,9.952311011571235
2050,ISL,9.196807629296286
2050,SIS-Oceania,9.194068336224149
2050,SIS-NAmer,9.194068336224149
2050,SIS-Gondwana,9.194068336224149
2050,SIS-Europe,9.194068336224149
2050,EUR-Micro,9.194068336224149
2075,CHN,20.815316239962396
2075,IND,40.10093886986136
2075,USA,5.25407401758142
2075,IDN,47.753112740998134
2075,PAK,58.798759158838656
2075,BRA,6.230740318995431
2075,NGA,39.612524416310166
2075,BGD,68.03672617172228
2075,RUS,5.569184722767517
2075,JPN,5.192244021322425
2075,MEX,16.29082869857206
2075,PHL,10.883922403825101
2075,ETH,16.371281417467067
2075,EGY,22.365767468392633
2075,VNM,21.532712287944314
2075,DEU,3.897477949778986
2075,IRN,33.11242239548822
2075,TUR,9.448843908419837
2075,COD,12.31833245124389
2075,THA,12.479891831629924
2075,GBR,3.8097340840672853
2075,FRA,4.092679521426156
2075,ITA,4.960977364578441
2075,ZAF,10.01700547993566
2075,TZA,11.398887434228538
2075,MMR,11.223686126955572
2075,KOR,16.514509115961864
2075,COL,10.448423195774213
2075,KEN,14.107329667983958
2075,ESP,4.293260784817363
2075,UKR,5.033921127255976
2075,ARG,4.6445639650560855
2075,DZA,16.08465688958811
2075,POL,4.903911156856827
2075,SDN,16.0661221580685
2075,IRQ,14.69385858412759
2075,UGA,16.283961215096056
2075,CAN,5.974987062949021
2075,MAR,16.42097890682658
2075,AFG,57.13075186751126
2075,SAU,10.102914065490754
2075,MYS,31.485207164705976
2075,UZB,11.296189466343751
2075,PER,9.523215927233506
2075,VEN,20.204807522751878
2075,GHA,15.026902840155314
2075,YEM,9.08981498450739
2075,AGO,41.207513987030104
2075,NPL,32.128184827070314
2075,MOZ,10.056141266617859
2075,PRK,7.003141483371559
2075,MDG,17.795109437448183
2075,AUS,15.048729283648923
2075,CIV,11.823196243589727
2075,TWN,7.63805405951285
2075,CMR,11.933871761469078
2075,LKA,4.164408134037396
2075,NER,15.63287742240056
2075,ROU,9.820034241055616
2075,SYR,12.143170575597901
2075,BFA,20.3706974264943
2075,MLI,5.243148464725106
2075,CHL,6.055273722074108
2075,KAZ,4.909164315654689
2075,NLD,6.498755280472322
2075,MWI,9.167793267998874
2075,ZMB,9.13050368827128
2075,ECU,8.786376740620513
2075,GTM,7.1287147748151
2075,KHM,12.08164656641096
2075,SEN,10.733190288364959
2075,ZWE,9.548118730509884
2075,TCD,12.20522808363545
2075,SOM,25.75527174837159
2075,RWA,12.747758100515245
2075,GIN,5.415439553552126
2075,TUN,3.4853386729875204
2075,CUB,8.693643883712703
2075,BEL,5.523674125770961
2075,SSD,8.010691317893142
2075,BOL,4.236553426519684
2075,BEN,5.736131362455003
2075,GRC,5.199930763067423
2075,BDI,11.418272364658485
2075,HTI,5.782026171011413
2075,CZE,3.091226940729793
2075,DOM,2.9512161941605313
2075,PRT,3.5093218807474855
2075,AZE,10.118476638855487
2075,SWE,8.978920237895164
2075,HUN,12.250169697682004
2075,BLR,3.7617320163479357
2075,JOR,6.189247102617227
2075,HND,13.41893147471672
2075,ARE,7.934479771032917
2075,PNG,8.544794968785602
2075,AUT,9.59001201858302
2075,TJK,1.9674994559721923
2075,CHE,3.7971512059915735
2075,ISR,15.950439495166192
2075,SRB,7.309046959492317
2075,TGO,10.140191288232947
2075,HKG,14.837779299689144
2075,SLE,7.621601298458838
2075,BGR,2.8518419355807936
2075,LAO,7.653890266349366
2075,LBN,3.914243930082958
2075,NIC,2.555359525736138
2075,SLV,2.1122270032557613
2075,LBY,8.84567269377663
2075,PRY,7.62046943694784
2075,KGZ,7.156801909096442
2075,TKM,1.017655992913861
2075,DNK,10.822851541615966
2075,SGP,19.611671119830277
2075,FIN,11.772805901408564
2075,SVK,4.457743520733731
2075,NOR,11.017643206611265
2075,COG,9.728351126575511
2075,CRI,9.618476184416718
2075,CAF,16.002239021864398
2075,IRL,5.112869401148819
2075,LBR,9.556132607260942
2075,NZL,3.6316120759598562
2075,PSE,6.700380057109955
2075,HRV,7.682627710471494
2075,OMN,6.094397883472496
2075,PAN,9.455173901645697
2075,MRT,4.242939256094644
2075,KWT,7.625974322758324
2075,GEO,7.5453891988328445
2075,BIH,4.408044304115629
2075,PRI,12.370777385354645
2075,URY,6.4512943275314365
2075,ERI,15.943397266623585
2075,MDA,9.748052056128515
2075,MNG,4.8147712658008075
2075,LTU,7.466082855624423
2075,ALB,3.8718802731207465
2075,ARM,9.592072631931895
2075,JAM,1.8386390381634292
2075,QAT,11.115863527457254
2075,BWA,12.817396491659531
2075,NAM,5.930451444061224
2075,GMB,15.293426666176178
2075,LSO,11.242414479892247
2075,MKD,1.8315182589003935
2075,SVN,8.291469315835577
2075,GAB,3.3486017875838328
2075,LVA,8.019307568940832
2075,GNB,10.845253745628884
2075,XKX,4.993934918981372
2075,TTO,10.559350881613701
2075,BHR,10.228477200527115
2075,GNQ,8.380138395011205
2075,EST,7.746872645522778
2075,MUS,9.074576536489595
2075,TLS,8.581412170998998
2075,CYP,17.983389626945737
2075,SWZ,3.4512536633133393
2075,DJI,11.877255213260613
2075,FJI,3.77966731775221
2075,GUY,6.656811966127224
2075,BTN,12.369539376984603
2075,COM,17.030411661704147
2075,MNE,9.147098904265745
2075,MAC,8.594157670377376
2075,SLB,8.594157670377376
2075,SUR,8.639064219438575
2075,LUX,10.692612253808333
2075,CPV,11.461965236042051
2075,ESH,8.656816799544497
2075,MLT,9.13005291050032
2075,MDV,8.594157670377376
2075,BRN,12.421052776435744
2075,BHS,8.639064219438575
2075,BLZ,9.618489692842685
2075,ISL,8.596715623646654
2075,SIS-Oceania,8.594157670377376
2075,SIS-NAmer,8.594157670377376
2075,SIS-Gondwana,8.594157670377376
2075,SIS-Europe,8.594157670377376
2075,EUR-Micro,8.594157670377376
2100,CHN,21.024910528325897
2100,IND,56.2270365134991
2100,USA,7.586768840751825
2100,IDN,46.08316123374779
2100,PAK,77.37743156336649
2100,BRA,5.982689981131986
2100,NGA,61.41524601546716
2100,BGD,151.54410124880178
